class_name,class_id,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Bin_9,Bin_10,Bin_11,Bin_12,Bin_13,Bin_14,Bin_15,Bin_16,Bin_17,Bin_18,Bin_19,Bin_20,Bin_21,Bin_22,Bin_23,Bin_24,Bin_25
parking_space,0,4,24,124,474,1674,5417,13916,17869,7109,3916,3468,3110,3244,2506,1628,546,180,188,108,16,4,2,4,2,3
parking_space,0,10,44,139,490,1646,5434,13672,17407,7229,3912,3498,3106,2512,2018,1628,1380,776,356,188,64,14,4,4,4,1
parking_space,0,4,40,154,471,1784,5613,13546,18153,7978,3482,2656,2408,2306,2204,1790,1656,796,326,140,20,0,0,4,4,1
parking_space,0,26,76,330,1052,3470,9848,19390,13653,4306,3142,2842,2514,1894,1560,886,406,116,16,0,0,0,0,4,4,1
parking_space,0,18,38,204,798,2738,8747,19456,16212,4612,3238,2790,2526,2096,1228,478,232,76,38,2,0,0,0,4,4,1
parking_space,0,22,81,250,946,3256,9174,17886,12610,5058,3744,3304,2974,2416,1744,1158,504,190,138,54,12,6,0,4,4,1
parking_space,0,20,72,212,842,2718,8389,18111,15151,5118,3384,3168,2828,2436,1650,788,322,164,106,26,16,6,0,4,4,1
parking_space,0,16,54,242,752,2438,7087,15670,16446,6122,3444,3078,2692,2544,2234,1440,582,336,158,134,56,2,0,4,4,1
parking_space,0,12,50,128,550,1891,6227,14878,16728,6149,3816,3188,2916,2722,2272,1888,1234,516,252,86,20,4,0,4,4,1
parking_space,0,16,36,158,552,1979,5947,15214,20441,7616,3474,3034,2812,2250,1240,482,196,64,16,0,0,0,0,4,4,1
parking_space,0,12,65,180,642,1987,6158,13942,16617,6548,3544,2918,2822,2354,2538,2376,1586,802,272,122,42,0,0,4,4,1
parking_space,0,16,64,292,1052,3366,9898,17793,11774,4644,3458,3078,2910,2362,2428,1526,418,198,126,104,14,4,2,4,2,3
parking_space,0,6,28,138,501,1654,5350,13666,18012,7510,4124,3564,3018,2644,2334,1662,788,270,166,66,14,12,0,4,4,1
parking_space,0,10,12,74,388,1428,4758,12836,19451,8572,4000,3538,3204,2968,2236,1128,446,168,158,124,20,6,2,4,2,3
parking_space,0,12,56,190,574,1996,5886,14588,19779,7880,3148,2766,2606,2242,1878,1130,482,204,74,28,8,0,0,4,4,1
parking_space,0,6,44,210,572,2354,7201,16582,18429,5893,3284,2788,2462,2222,1798,992,454,152,64,20,0,0,0,2,6,1
parking_space,0,12,42,116,628,1996,6629,16959,20389,6262,2964,2596,2642,2292,1338,492,116,40,6,8,0,0,0,4,4,1
parking_space,0,14,104,268,945,3104,8770,18013,16231,4840,3168,2906,2616,2168,1346,634,216,110,62,12,0,0,0,4,4,1
parking_space,0,4,20,82,364,1124,3618,10231,18164,12260,3780,3170,2922,2594,2520,2038,1450,634,290,178,62,22,0,4,4,1
parking_space,0,6,18,106,348,1267,4154,11032,19050,11458,4222,3296,3036,2526,2252,1370,694,292,156,136,84,24,0,4,4,1
parking_space,0,12,127,424,1270,3924,9778,17493,12431,3948,3112,2744,2242,2262,2052,1604,1066,540,328,144,26,0,0,4,4,1
parking_space,0,12,46,166,526,1897,5862,14150,17998,7774,3788,3044,2750,2222,1898,1456,952,488,208,164,100,26,0,4,4,1
parking_space,0,8,52,180,586,2006,6436,15502,18148,6381,3436,2996,2674,2420,1954,1336,774,422,146,62,8,0,0,4,4,1
parking_space,0,30,158,417,1526,4437,11800,19233,12038,3598,2776,2356,2036,1846,1718,1036,334,126,52,10,0,0,0,4,4,1
parking_space,0,12,30,116,470,1436,4805,11822,16865,8633,4508,3918,3276,2796,2514,1996,1208,630,338,98,42,14,0,4,4,1
parking_space,0,10,44,160,716,2150,6250,15214,17947,7020,3440,2908,2590,2006,1930,1600,900,264,166,128,62,22,0,4,4,1
parking_space,0,20,68,249,974,2967,8277,16666,14868,5252,3466,2976,2360,1946,1990,1648,1118,292,148,132,88,22,0,4,4,1
parking_space,0,10,32,124,458,1658,5559,14361,19242,7573,3836,3404,2956,2298,1928,1274,556,182,48,28,0,0,0,4,4,1
parking_space,0,4,58,164,556,1912,6029,15007,18593,7164,3296,2662,2324,2076,1852,1556,1180,664,310,94,26,0,0,4,4,1
parking_space,0,16,82,312,1042,3285,8808,17038,13480,4994,3664,3212,3044,2562,1972,944,426,330,190,82,44,0,0,4,4,1
parking_space,0,16,48,178,632,2086,6532,15264,17889,6566,3516,3008,2542,2272,2028,1548,786,394,158,52,12,0,0,4,4,1
parking_space,0,6,34,144,500,1730,5714,14079,18954,7462,3368,3020,2546,2462,2198,1718,890,436,188,66,10,2,0,4,4,1
parking_space,0,28,84,298,1038,3200,8568,17187,14532,4414,3120,2664,2522,2272,2254,1808,1036,380,78,40,4,0,0,4,4,1
parking_space,0,12,14,108,404,1368,4828,13550,20329,9026,4280,3746,3080,2214,1254,652,296,186,108,48,16,6,2,4,4,1
parking_space,0,10,72,268,824,2546,7333,16269,16099,5994,3830,3114,2592,2196,1834,1336,510,280,168,132,96,24,0,4,4,1
parking_space,0,10,70,304,858,2646,7796,16226,15987,5392,3178,2936,2516,2474,2080,1478,766,382,260,136,30,2,0,4,4,1
parking_space,0,2,24,104,347,1114,3708,10317,18927,12446,4114,3314,2888,2574,2118,1548,1028,486,190,168,100,10,0,4,4,1
parking_space,0,28,118,368,1220,3338,9404,17943,13780,4630,3448,2920,2464,2080,1584,1092,486,264,142,142,70,6,0,4,4,1
parking_space,0,12,42,148,558,1886,5909,13893,16640,6771,3962,3348,2662,2116,2224,1884,1704,996,498,184,72,18,0,4,4,1
parking_space,0,8,38,142,680,2436,7874,18216,17567,4888,2962,2884,2706,2414,1772,606,210,94,26,4,0,0,0,4,4,1
parking_space,0,6,28,106,464,1508,5130,13475,19924,8616,4234,3678,3254,2506,1386,666,262,174,70,34,6,0,0,4,4,1
parking_space,0,10,80,261,944,2902,8426,17318,14676,4840,2992,2686,2410,2392,2384,1904,830,290,120,50,12,0,0,4,4,1
parking_space,0,30,96,382,1268,3928,10576,19048,13319,4326,3148,2784,2500,2122,1138,452,240,106,42,22,0,0,0,4,4,1
parking_space,0,6,46,176,710,2140,6620,15885,18048,6142,3280,2968,3084,2842,1980,1072,350,126,44,8,0,0,0,4,4,1
parking_space,0,8,36,137,470,1704,5082,12845,18987,8610,3472,3154,2754,2312,1990,1616,1246,588,252,160,94,10,0,4,4,1
parking_space,0,8,34,118,496,1556,5058,12997,18341,7461,3860,3188,2820,2464,2088,1816,1560,890,586,166,20,0,0,4,4,1
parking_space,0,14,74,284,910,2876,8268,16738,14821,5272,3404,2680,2416,1964,1556,1458,1256,756,388,246,132,14,0,4,4,1
parking_space,0,12,32,149,542,1794,6032,15240,18368,6616,3884,3368,2702,2380,1966,1372,656,268,86,38,16,6,0,4,4,1
parking_space,0,14,28,124,531,1483,4702,12068,18216,9401,3254,2630,2690,2338,2392,2274,1808,1078,424,70,2,0,0,4,4,1
parking_space,0,36,134,392,1398,4124,10644,18351,11962,3812,2790,2632,2496,2382,1946,1402,632,262,84,42,6,0,0,4,4,1
parking_space,0,22,76,274,962,3406,9610,18744,12593,5014,4078,3542,2754,2008,1282,654,292,158,34,24,0,0,0,4,4,1
parking_space,0,26,59,258,804,2570,7231,15286,16127,6072,3882,3224,2522,2290,1790,1346,1006,486,234,174,122,18,0,4,4,1
parking_space,0,12,36,200,647,2251,7368,17015,17500,6106,3918,3422,3018,1902,958,544,312,152,100,42,16,6,2,4,4,1
parking_space,0,12,30,150,448,1598,5354,13590,18445,8240,4390,3698,2694,2058,1734,1458,938,432,202,44,12,0,0,4,4,1
parking_space,0,24,88,312,1182,3686,10466,17978,11243,4434,3544,3276,2938,2606,1784,1064,524,178,130,50,14,6,0,4,4,1
parking_space,0,16,76,260,858,2867,8081,16496,14659,5308,3112,2644,2486,2302,1964,1736,1250,838,362,140,54,18,0,4,4,1
parking_space,0,14,64,218,952,3136,9790,19744,15215,4136,2958,2574,2348,2090,1318,610,222,94,36,6,2,0,0,4,4,1
parking_space,0,6,20,70,356,1114,3637,10499,19543,12302,4318,3288,2772,2452,2168,1482,768,298,154,182,82,16,0,4,4,1
parking_space,0,8,52,194,750,2626,8532,18506,17145,4824,3074,2738,2606,2354,1408,454,144,86,22,4,0,0,0,4,4,1
parking_space,0,14,44,174,604,2078,6611,15180,16370,6082,3784,3218,2990,2514,2244,2126,996,216,138,120,16,6,2,4,2,3
parking_space,0,18,54,262,814,2723,7886,16951,16543,5470,3170,2688,2472,2346,1898,1262,540,202,140,56,24,8,0,4,2,3
parking_space,0,20,62,236,916,2964,8802,19135,15686,4456,3186,3064,2628,2116,1236,540,290,158,30,2,0,0,0,4,4,1
parking_space,0,8,22,118,404,1325,4532,11917,20099,11426,3778,3378,2926,2592,1638,734,308,166,124,32,0,0,0,4,4,1
parking_space,0,10,36,108,482,1637,5295,13487,18874,8098,3512,2926,2670,2512,2238,1730,1190,412,210,92,8,0,0,4,4,1
parking_space,0,16,24,194,574,2194,6518,15534,16955,6266,3590,2910,2550,2336,2162,1662,1164,546,248,78,6,0,0,4,4,1
parking_space,0,28,124,430,1312,4377,10649,16556,9401,4454,3736,3018,2544,2154,1996,1926,1592,844,260,92,30,4,0,4,4,1
parking_space,0,18,89,246,914,3056,8662,18143,15961,4892,3070,2556,2442,2012,1438,1026,600,246,126,30,0,0,0,4,4,1
parking_space,0,7,34,126,496,1558,4920,12846,20030,10424,3604,3114,2834,2642,1634,712,286,140,100,20,0,0,0,4,4,1
parking_space,0,10,42,174,696,2120,6039,14359,18173,7120,3550,3094,2394,2154,1730,1452,1156,682,310,198,74,0,0,4,4,1
parking_space,0,30,139,470,1556,4924,12879,19211,9520,4190,3782,3168,2516,1696,878,336,116,64,36,16,0,0,0,4,4,1
parking_space,0,10,42,196,642,2405,7683,17563,16896,5054,3118,2716,2352,2230,1884,1364,878,382,92,20,0,0,0,4,4,1
parking_space,0,6,56,172,663,2514,7911,17933,15768,5750,4054,3712,3016,2046,972,474,250,162,44,22,2,0,0,4,4,1
parking_space,0,12,60,196,768,2955,9266,19453,15951,4174,3262,2780,2592,2124,1314,366,170,64,20,0,0,0,0,4,4,1
parking_space,0,20,60,286,1060,3451,9774,19263,13822,4259,3264,2778,2616,2112,1444,818,280,154,58,8,0,0,0,4,4,1
parking_space,0,18,64,204,908,2934,8669,17276,13883,4709,3524,2974,2830,2564,2050,1464,808,374,172,72,26,4,0,4,4,1
parking_space,0,4,22,112,368,1434,4378,12142,17859,8480,4154,3390,3096,2910,2510,2116,1396,676,256,134,58,32,0,2,4,3
parking_space,0,34,154,466,1550,4640,11609,17472,8610,4194,3390,3116,2666,2690,2054,1406,898,384,146,34,14,0,0,4,4,1
parking_space,0,10,62,148,608,2380,7100,16626,17511,5538,3402,2826,2752,2388,1930,1374,576,200,92,4,0,0,0,4,4,1
parking_space,0,16,82,408,1198,4132,11615,18779,10887,4394,3460,3138,2490,2214,1440,722,380,120,44,8,0,0,0,4,4,1
parking_space,0,18,88,198,732,2476,6695,14855,17387,6170,3110,2750,2562,2414,2222,1900,1204,508,200,34,4,0,0,4,4,1
parking_space,0,12,62,160,662,2378,7439,16869,17283,5608,3874,3530,2706,2140,1532,682,282,206,62,34,6,0,0,4,4,1
parking_space,0,7,26,168,488,1787,5586,13865,18370,7966,4438,3924,2930,2306,1674,980,446,260,176,84,38,8,0,4,4,1
parking_space,0,18,68,278,961,3144,8956,16994,12868,4608,3516,3388,2968,2472,2104,1574,892,496,180,34,8,0,0,4,4,1
parking_space,0,6,16,100,396,1424,4605,11848,19208,10278,3932,3342,2576,2220,1840,1566,1036,598,256,186,90,4,0,4,4,1
parking_space,0,22,74,300,896,2888,8292,16599,15309,4667,2808,2646,2276,2002,1760,1922,1530,916,446,136,38,0,0,4,4,1
parking_space,0,16,58,240,898,2953,8772,18612,15926,4700,3302,2942,2572,2344,1444,530,162,46,10,0,0,0,0,4,4,1
parking_space,0,12,60,202,722,2612,7936,18102,17775,5400,3614,3224,2670,1972,852,228,108,36,2,0,0,0,0,4,4,1
parking_space,0,30,64,212,811,2780,8162,16587,14008,5207,3870,3482,2932,2522,2060,1418,750,408,174,40,10,0,0,4,4,1
parking_space,0,16,84,224,714,2819,7924,16493,15975,5206,3230,3028,2786,2824,2258,1112,416,222,120,48,24,4,0,4,4,1
parking_space,0,2,32,95,418,1483,4706,13150,18648,8429,4114,3580,3304,2668,2192,1532,668,290,146,54,10,6,0,4,4,1
parking_space,0,14,32,102,426,1602,4942,12985,18007,8019,4246,3698,3110,2666,1964,1716,1064,648,204,58,20,4,0,2,6,1
parking_space,0,16,34,196,654,2092,6660,15494,16195,6430,4408,3746,3166,2536,1834,1108,518,224,148,62,4,2,0,4,4,1
parking_space,0,32,102,366,1192,4013,10958,19307,11311,4290,3426,2994,2460,2038,1456,796,460,172,100,32,14,8,0,4,4,1
parking_space,0,12,46,162,592,1988,5928,14245,17722,7398,3606,3128,2606,2074,1934,1908,1302,482,156,146,74,18,0,4,4,1
parking_space,0,18,70,242,878,2997,9186,18670,14548,4820,3630,3236,2748,2066,1134,708,272,164,86,30,18,6,0,4,4,1
parking_space,0,10,58,212,644,2034,5990,14333,18168,7504,3548,2784,2534,2518,2090,1532,816,492,172,56,30,2,0,4,4,1
parking_space,0,22,52,214,771,2523,7448,16023,15650,5296,3310,3310,2844,2712,2392,1668,738,310,156,60,22,6,0,4,4,1
parking_space,0,18,86,310,966,3199,9026,16466,13176,4854,3584,3116,2822,2642,2298,1550,708,380,230,94,2,0,0,4,4,1
parking_space,0,14,72,272,959,3298,9382,17721,12253,4870,3710,3192,3002,2804,1862,1152,560,190,132,60,12,10,0,4,4,1
parking_space,0,8,22,57,320,1160,3832,9843,18469,12362,4356,3428,3052,2406,1962,1648,1226,696,332,214,112,22,0,4,4,1
parking_space,0,36,58,193,724,2568,7828,16279,15683,5810,3946,3514,2774,2272,2046,1016,402,194,126,44,14,0,0,4,4,1
parking_space,0,8,93,266,965,3267,9638,19184,13642,4418,3244,3116,2850,2464,1418,602,222,88,32,10,0,0,0,4,4,1
parking_space,0,2,22,136,450,1581,4646,12185,19156,10359,4138,3120,3016,2410,1886,1182,580,264,146,144,86,18,0,4,4,1
parking_space,0,24,56,176,656,2324,6876,15966,18547,6624,3462,3002,2942,2244,1488,584,290,166,64,26,10,0,0,4,4,1
parking_space,0,12,44,218,613,2077,6353,14584,17428,6868,3448,2686,2306,1926,1784,1818,1732,1170,376,84,0,0,0,4,4,1
parking_space,0,12,52,213,776,2736,8093,17871,15536,5582,3538,2868,2554,2060,1546,966,518,318,178,98,12,0,0,4,4,1
parking_space,0,3,38,174,564,1834,5494,13525,18179,8056,4156,3690,3278,2816,1760,880,516,240,208,90,26,0,0,4,4,1
parking_space,0,44,116,412,1206,3764,10179,17513,12137,4352,3226,2838,2226,1862,1898,1644,1342,406,152,134,62,14,0,4,4,1
parking_space,0,24,44,194,590,2042,6069,14438,20058,8100,3326,2848,2790,2320,1480,656,306,180,58,4,0,0,0,4,4,1
parking_space,0,20,34,197,576,2014,6260,14832,16718,6480,3764,3344,2756,2256,2028,2086,1300,464,176,130,68,24,0,4,4,1
parking_space,0,4,18,102,382,1386,4608,12437,18780,8900,4444,3494,3388,2680,2120,1464,786,274,154,82,16,8,0,4,4,1
parking_space,0,10,48,196,723,2680,8324,18528,16086,4894,3042,2920,2636,2276,1606,902,408,164,74,10,0,0,0,4,4,1
parking_space,0,10,38,157,470,1728,5260,13409,18447,7916,3466,3122,2730,2446,2396,1850,1176,610,190,66,36,4,0,4,4,1
parking_space,0,10,64,228,976,2892,8755,17276,13146,4534,3438,3106,2868,2588,2454,1810,834,260,204,66,14,4,0,4,4,1
parking_space,0,14,42,170,512,1818,5351,13144,18012,8004,3638,3112,2648,2156,1920,1762,1626,994,354,178,72,0,0,4,4,1
parking_space,0,18,78,218,736,2604,7356,15488,16165,5610,3892,3554,3208,2656,1886,1080,464,272,134,58,36,14,0,4,4,1
parking_space,0,10,40,142,642,2070,6591,15521,16817,6254,3750,3318,3332,2948,2222,1032,330,192,158,130,20,6,2,4,2,3
parking_space,0,26,79,288,1084,3336,9206,18123,14861,4526,3090,2696,2332,2076,1754,1018,580,290,106,50,6,0,0,4,4,1
parking_space,0,28,120,340,1324,4006,11453,18346,10338,4352,3436,2988,2614,2494,1932,962,350,226,150,54,12,2,0,4,4,1
parking_space,0,20,48,204,806,2646,8495,18321,17089,4918,2972,3008,2588,1924,1408,708,248,106,18,0,0,0,0,4,4,1
parking_space,0,6,38,134,683,2474,8071,18816,18129,4876,2838,2772,2398,1998,1370,658,186,54,26,0,0,0,0,4,4,1
parking_space,0,8,49,190,747,2210,6831,15770,16124,5960,4056,3350,2928,2566,2164,1452,620,262,162,56,12,10,0,4,4,1
parking_space,0,12,46,146,525,1914,6064,14737,17017,6950,4376,3880,3198,2578,1806,1258,568,234,142,70,4,2,0,4,4,1
parking_space,0,8,52,242,726,2382,6878,15624,16270,6525,3656,3040,2774,2516,2194,1448,660,308,126,74,24,0,0,4,4,1
parking_space,0,14,40,156,514,1766,5496,13534,18767,8666,3696,3258,2952,2532,2062,1070,454,266,150,88,30,16,0,4,4,1
parking_space,0,6,39,112,522,1728,5552,14614,18268,7016,3798,3258,3074,2732,2096,1368,734,342,184,64,18,2,0,4,4,1
parking_space,0,8,34,150,476,1802,5356,13608,18716,8040,3341,2720,2660,2514,2324,1892,1220,388,166,86,26,0,0,4,4,1
parking_space,0,36,106,422,1376,4479,11089,17746,10267,3818,2976,2842,2618,2274,2370,1626,906,422,138,16,0,0,0,4,4,1
parking_space,0,20,52,222,810,2793,8332,18478,16684,5094,3286,2944,2486,2080,1532,518,128,50,16,2,0,0,0,4,4,1
parking_space,0,28,84,344,1124,3629,9974,17940,11786,4716,3706,3512,2918,2458,1736,854,332,176,140,52,12,6,0,4,4,1
parking_space,0,24,90,368,1282,4003,11839,20763,11616,3486,2540,2444,2338,2238,1594,650,182,66,4,0,0,0,0,4,4,1
parking_space,0,10,22,92,461,1451,4780,12617,17848,8058,4298,3460,3034,2478,2444,2106,1324,676,274,64,24,6,0,4,4,1
parking_space,0,18,58,200,634,2273,6790,15790,17610,6100,3928,3326,2826,2230,1634,1178,578,254,68,32,0,0,0,4,4,1
parking_space,0,16,102,278,902,2962,8113,16631,15403,5608,3406,2866,2242,2116,1744,1532,848,350,164,136,88,20,0,4,4,1
parking_space,0,18,68,280,824,2656,7568,16372,16505,5564,3032,2696,2480,2344,2212,1602,758,330,150,62,6,0,0,4,4,1
parking_space,0,26,50,222,722,2404,7193,15260,15291,6351,4002,3634,2928,2530,2212,1504,572,282,152,132,46,14,0,4,4,1
parking_space,0,4,28,110,368,1232,3972,10956,19375,11678,4194,3382,2946,2484,1866,1422,740,314,196,154,88,18,0,4,4,1
parking_space,0,10,36,228,876,2972,8996,18438,14948,5163,3846,3398,2844,1754,896,538,290,154,80,38,14,6,2,4,4,1
parking_space,0,6,44,224,744,2656,7994,17816,14807,4774,3368,3010,2368,2394,1862,1780,1162,396,94,28,0,0,0,4,4,1
parking_space,0,8,64,211,780,2800,8455,18913,16254,4540,3104,2672,2486,2152,1674,924,346,92,46,6,0,0,0,4,4,1
parking_space,0,18,40,161,616,2252,6860,15638,16826,6390,4028,3578,3058,2706,1782,862,302,194,142,58,12,4,0,4,4,1
parking_space,0,18,78,248,874,3035,8620,17467,12419,4638,3660,3246,2990,2730,2282,1680,774,388,254,96,20,10,0,2,6,1
parking_space,0,20,74,324,918,3148,8473,16519,14077,5060,3636,2898,2606,2534,2340,1448,696,390,202,128,34,2,0,4,4,1
parking_space,0,16,74,312,960,3216,9458,18712,13317,4572,3676,3142,2602,2020,1486,912,554,302,124,42,16,14,0,4,4,1
parking_space,0,6,52,176,620,1934,5893,14316,17189,7439,4104,3458,3080,2830,2136,1132,598,304,182,62,12,4,0,4,4,1
parking_space,0,26,74,220,756,2638,7763,16077,15509,5466,3630,2888,2284,1956,1802,1584,1294,900,390,180,84,6,0,4,4,1
parking_space,0,28,108,430,1432,4982,12982,20679,9852,3498,2984,2810,2308,1714,954,418,248,72,24,4,0,0,0,4,4,1
parking_space,0,12,46,238,768,2652,7634,16357,16074,6072,4134,3684,2912,2376,1598,504,220,156,60,30,0,0,0,4,4,1
parking_space,0,18,42,162,636,2066,5849,13968,17609,6825,3346,2908,2764,2778,2418,1914,1296,552,252,94,22,8,0,4,4,1
parking_space,0,10,52,216,618,2068,6441,14348,17538,7088,3862,2926,2778,2124,1708,1484,1092,642,276,166,78,12,0,4,4,1
parking_space,0,10,46,170,774,2562,7826,16350,14807,5460,4156,3484,3056,2524,2038,1290,518,254,144,50,4,4,0,4,4,1
parking_space,0,4,42,202,684,2240,6999,16707,17165,5498,3348,3052,2954,2522,2036,1166,526,240,100,20,16,6,0,4,4,1
parking_space,0,10,56,172,588,2201,6878,15568,17708,6150,3324,2690,2604,2422,2194,1562,768,480,118,30,4,0,0,4,4,1
parking_space,0,10,20,112,522,1807,5748,14688,17767,7029,4380,3510,3138,2676,2110,1170,400,198,166,60,12,4,0,4,4,1
parking_space,0,28,120,333,1171,3928,10124,18454,13488,3883,2586,2288,2102,1902,1656,1240,1080,656,274,170,44,0,0,4,4,1
parking_space,0,14,97,318,1021,3336,9694,18585,13184,4570,3588,2914,2594,2070,1584,952,554,276,104,46,14,12,0,4,4,1
parking_space,0,8,64,176,706,2391,6900,15542,16964,6368,3764,3312,2754,2328,2022,970,478,380,152,140,84,24,0,4,4,1
parking_space,0,20,92,315,1144,3716,10387,18622,11635,4202,3452,2984,2642,2294,1778,1116,670,256,122,46,22,12,0,4,4,1
parking_space,0,10,28,136,476,1808,5312,13278,18690,8403,3688,3082,2594,2152,2020,1822,1150,456,146,154,96,26,0,4,4,1
parking_space,0,18,42,196,623,1973,6044,14257,17748,7242,3606,3274,2700,2210,1770,1472,1228,548,266,194,110,6,0,4,4,1
parking_space,0,28,98,336,1140,3676,10261,18433,11979,4558,3118,2250,2440,2116,1986,1650,1048,332,70,8,0,0,0,4,4,1
parking_space,0,10,48,192,768,2517,7712,16966,14996,5364,3784,3326,3080,2450,1982,1356,558,202,140,60,12,4,0,4,4,1
parking_space,0,16,38,178,612,2178,6702,15860,18909,6090,3194,2872,2564,2328,1992,1328,458,138,66,4,0,0,0,4,4,1
parking_space,0,12,71,224,800,2704,7784,17139,14252,5703,4140,3676,3074,2484,1618,986,446,216,132,60,4,2,0,4,4,1
parking_space,0,26,138,436,1323,3955,10194,17320,11627,4010,3168,3032,2556,1854,1544,1436,1342,872,392,214,78,10,0,4,4,1
parking_space,0,16,88,326,1016,3156,9322,18018,14894,4677,2926,2554,2224,2008,1796,1352,674,290,142,38,10,0,0,4,4,1
parking_space,0,22,106,334,1036,3674,10122,19205,12728,3868,2980,2570,2322,2252,1712,1462,742,234,124,34,0,0,0,4,4,1
parking_space,0,22,96,324,1171,3467,10313,18308,11556,4756,3740,3228,2906,2402,1676,900,362,184,102,12,2,0,0,4,4,1
parking_space,0,4,34,114,412,1506,4738,12386,17889,9110,4270,3638,3410,2946,2294,1376,616,372,224,122,46,16,4,4,4,1
parking_space,0,10,39,208,664,2348,7265,16508,15923,5690,4048,3572,3146,2626,1912,982,348,142,70,26,0,0,0,4,4,1
parking_space,0,10,48,170,724,2275,7014,15635,16577,6044,3810,3500,3050,2596,2076,1194,404,160,152,66,14,8,0,4,4,1
parking_space,0,18,98,368,1202,3716,10148,17800,12019,3926,3098,2698,2706,2518,2222,1680,784,358,122,40,6,0,0,4,4,1
parking_space,0,6,26,104,512,2025,6550,16679,19897,5970,3104,2686,2506,2354,1906,894,224,62,14,6,2,0,0,4,4,1
parking_space,0,6,20,148,410,1442,4788,12374,18823,9822,3410,2780,2552,2596,2348,1932,1136,548,192,150,42,8,0,4,4,1
parking_space,0,14,52,174,630,2258,6785,14968,15968,5708,3908,3138,2806,2512,2298,2056,1316,560,272,78,22,4,0,4,4,1
