class_name,class_id,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Bin_9,Bin_10,Bin_11,Bin_12,Bin_13,Bin_14,Bin_15,Bin_16,Bin_17,Bin_18,Bin_19,Bin_20,Bin_21,Bin_22,Bin_23,Bin_24,Bin_25
parking_space,0,14,40,174,558,2372,7145,18000,22420,5632,1836,1794,1666,1472,1134,720,272,170,76,30,2,0,0,4,4,1
parking_space,0,24,104,380,1276,4410,13013,24016,13096,2064,1658,1456,1454,1174,774,400,138,62,20,8,0,0,0,4,4,1
parking_space,0,9,32,126,516,1736,5418,14889,23221,9396,2014,1776,1768,1562,1318,866,422,250,110,78,18,2,0,4,4,1
parking_space,0,10,40,132,576,2092,6960,17811,22002,5838,1720,1734,1550,1586,1474,974,490,292,146,60,36,4,0,4,4,1
parking_space,0,24,74,271,1016,3174,10210,21576,17446,2798,1560,1542,1464,1324,1090,1092,540,192,110,22,2,0,0,4,4,1
parking_space,0,26,70,298,949,3466,10729,21504,16661,3016,1940,1732,1570,1564,1014,504,180,108,116,58,14,6,2,4,4,1
parking_space,0,8,34,112,395,1394,4782,13530,22922,11540,2120,1760,1638,1538,1556,1176,670,220,80,50,2,0,0,4,4,1
parking_space,0,40,102,364,1266,4128,11296,21233,15278,2648,1422,1526,1528,1434,1360,1086,460,212,108,30,6,0,0,4,4,1
parking_space,0,9,28,150,492,1644,5038,14115,23201,11306,1976,1736,1658,1548,1214,708,332,176,122,50,16,8,0,4,4,1
parking_space,0,16,44,218,854,2788,8206,19150,20666,4861,1528,1502,1292,1306,1292,930,518,238,90,22,6,0,0,4,4,1
parking_space,0,26,108,358,1378,4481,12293,22242,13545,2364,1826,1600,1500,1376,1102,730,338,140,82,22,14,2,0,4,4,1
parking_space,0,28,79,362,1194,3934,11557,22295,14176,2434,1700,1644,1492,1520,1170,872,630,212,112,86,30,0,0,4,4,1
parking_space,0,26,74,294,1137,3504,11315,22595,15666,2584,1920,1698,1762,1298,890,450,170,106,36,2,0,0,0,4,4,1
parking_space,0,8,76,228,680,2694,8576,19781,19788,3864,1806,1706,1668,1444,1254,982,528,254,142,26,16,6,0,4,4,1
parking_space,0,8,42,192,657,2490,7517,18203,22288,5768,1898,1664,1658,1464,950,386,158,130,34,20,0,0,0,4,4,1
parking_space,0,22,90,294,986,3209,9368,19884,18220,3646,1474,1344,1218,1148,1304,1312,910,728,224,132,14,0,0,4,4,1
parking_space,0,8,46,238,868,2948,9391,20403,19459,3664,1656,1666,1410,1288,996,700,388,202,116,72,8,0,0,4,4,1
parking_space,0,10,46,190,710,2504,7877,18751,20389,4454,1800,1550,1476,1578,1432,1244,860,352,210,68,22,4,0,4,4,1
parking_space,0,16,44,276,829,2684,8298,18784,20621,5121,1914,1698,1750,1644,1120,400,184,104,26,14,0,0,0,4,4,1
parking_space,0,28,124,334,1194,3554,10233,20519,16511,3016,1694,1632,1640,1418,1388,1006,614,370,150,76,20,6,0,4,4,1
parking_space,0,12,48,192,668,2452,7480,19017,21280,4800,1944,1708,1526,1622,1202,850,386,186,112,30,8,4,0,4,4,1
parking_space,0,14,46,282,1062,3365,10567,21969,17384,2996,1608,1640,1430,1206,1012,554,248,92,42,10,0,0,0,4,4,1
parking_space,0,18,62,262,928,2991,8919,19724,18771,3836,1738,1648,1560,1568,1400,1088,642,242,86,38,6,0,0,4,4,1
parking_space,0,8,24,140,562,1756,5497,14657,22939,9392,1928,1690,1432,1160,992,996,956,770,434,140,40,12,2,4,4,1
parking_space,0,10,50,166,612,2007,6396,16380,22623,7691,1636,1546,1330,1194,1050,1036,836,522,222,154,66,0,0,4,4,1
parking_space,0,26,94,468,1760,5412,14787,23627,9621,2030,1758,1636,1554,1220,772,408,166,98,58,12,14,6,0,4,4,1
parking_space,0,4,40,108,422,1433,4938,13310,23139,12083,1934,1600,1566,1526,1410,1068,526,254,118,44,4,0,0,4,4,1
parking_space,0,20,112,308,1046,3246,8984,19456,19064,4133,1634,1474,1492,1424,1322,882,526,226,122,50,6,0,0,4,4,1
parking_space,0,14,52,166,632,2007,6718,17427,22682,6427,1742,1648,1486,1458,1178,852,536,326,114,56,6,0,0,4,4,1
parking_space,0,20,82,262,967,3108,9549,21046,17231,2954,1674,1790,1660,1544,1420,1018,560,330,196,82,20,14,0,2,4,3
parking_space,0,28,64,236,882,3100,8638,19661,20296,4822,1754,1702,1506,1304,834,412,158,82,44,4,0,0,0,4,4,1
parking_space,0,16,46,216,755,2636,7703,17914,20326,4871,1490,1484,1444,1358,1254,1286,1140,906,450,158,48,24,2,4,2,3
parking_space,0,16,64,250,845,2608,8011,18478,19689,4704,1654,1650,1608,1362,1524,1520,870,414,134,102,24,0,0,4,4,1
parking_space,0,44,98,386,1498,5070,14115,23444,11540,2238,1878,1710,1378,1002,484,288,170,92,56,16,14,6,0,4,4,1
parking_space,0,6,26,111,428,1422,4426,12321,22829,13258,2332,1700,1492,1512,1432,1150,728,246,98,10,0,0,0,4,4,1
parking_space,0,8,52,214,806,2790,8778,20516,19511,3862,1868,1756,1550,1520,1220,578,188,114,116,56,16,6,2,4,2,3
parking_space,0,18,88,404,1365,4702,13381,24251,12240,2070,1660,1636,1430,1152,654,294,114,50,18,0,0,0,0,4,4,1
parking_space,0,6,46,148,502,1982,6153,15972,22460,7848,1748,1668,1576,1560,1398,1286,720,286,114,42,12,0,0,4,4,1
parking_space,0,6,66,282,948,3468,9936,21414,17273,3004,1824,1916,1672,1386,1138,642,280,136,80,34,16,6,0,4,4,1
parking_space,0,16,62,228,928,3228,10050,21511,18454,3214,1618,1580,1502,1358,936,520,210,78,22,12,0,0,0,4,4,1
parking_space,0,8,40,168,530,2036,6112,15598,22689,9374,1592,1474,1454,1464,1348,938,422,206,68,6,0,0,0,4,4,1
parking_space,0,10,56,258,876,2923,8770,19359,18895,4198,1384,1276,1490,1394,1238,1222,1000,734,354,72,18,0,0,4,4,1
parking_space,0,18,91,314,1193,3708,10070,20416,17392,3533,1604,1360,1382,1236,1070,922,558,292,166,128,64,10,0,4,4,1
parking_space,0,8,68,232,838,3070,9655,21359,18746,3305,1842,1674,1482,1286,1012,490,224,156,52,24,4,0,0,4,4,1
parking_space,0,10,68,176,936,2766,8545,19515,20787,4496,1772,1738,1652,1366,924,412,154,120,72,18,0,0,0,4,4,1
parking_space,0,38,122,544,1728,5512,14509,22486,9442,2002,1686,1502,1344,1416,1414,1026,382,164,136,60,8,6,0,4,4,1
parking_space,0,24,104,322,1110,3790,10869,20943,15553,2948,1640,1568,1546,1494,1424,1146,642,250,106,34,14,0,0,4,4,1
parking_space,0,12,64,311,1094,3812,10708,22302,15840,2650,1994,1822,1576,1488,888,436,218,122,108,64,10,6,2,4,4,1
parking_space,0,30,124,434,1532,4936,13429,22342,11640,2010,1814,1404,1360,1610,1592,756,220,128,90,56,14,4,2,4,2,3
parking_space,0,16,54,204,796,2602,8772,20085,19238,3874,1722,1530,1442,1544,1296,1044,674,354,176,60,30,12,2,4,4,1
parking_space,0,18,86,258,1032,3627,10660,22431,17073,3140,1786,1620,1428,1154,738,286,110,44,26,10,0,0,0,4,4,1
parking_space,0,22,62,276,1038,3428,10286,21928,16299,2872,1622,1636,1616,1604,1162,790,518,198,116,34,14,6,0,4,4,1
parking_space,0,18,56,264,800,2866,9235,21244,19324,3236,1836,1640,1546,1356,976,634,342,116,36,2,0,0,0,4,4,1
parking_space,0,14,66,314,1099,3287,9279,19784,17874,3560,1620,1496,1520,1486,1466,1264,782,368,166,54,26,2,0,4,4,1
parking_space,0,30,76,255,922,3357,10107,21584,17006,3010,1812,1764,1614,1474,1138,732,322,178,76,46,14,10,0,4,4,1
parking_space,0,12,44,194,755,2560,7594,18394,21402,5856,1874,1740,1652,1254,980,660,342,122,62,28,2,0,0,4,4,1
parking_space,0,26,80,343,1106,3816,11319,22859,15548,2708,1806,1702,1566,1234,678,358,176,100,64,18,14,6,0,4,4,1
parking_space,0,14,52,258,962,3307,10118,21481,16887,2872,1696,1648,1554,1540,1188,904,550,286,108,72,26,4,0,4,4,1
parking_space,0,10,114,364,1324,4068,12174,22255,13864,2288,1762,1558,1490,1396,1310,940,322,144,86,36,12,10,0,4,4,1
parking_space,0,4,32,152,603,2262,7026,18051,22047,5742,2036,1626,1714,1456,1192,942,320,168,98,36,16,4,0,4,4,1
parking_space,0,32,116,368,1454,4676,13241,23240,11914,2220,1824,1606,1650,1422,944,456,220,92,48,4,0,0,0,4,4,1
parking_space,0,22,66,286,1041,3500,9592,20338,17886,3630,1780,1734,1572,1542,1206,588,308,202,158,44,26,6,0,4,4,1
parking_space,0,8,60,224,764,2560,7505,17818,21768,6122,1692,1450,1468,1510,1374,810,274,84,36,0,0,0,0,4,4,1
parking_space,0,18,68,338,1210,4290,12695,23671,13739,2442,2064,1656,1346,922,464,238,166,106,48,26,12,6,2,4,4,1
parking_space,0,10,46,202,788,2672,7773,17959,20459,5226,1544,1440,1506,1320,1372,1330,950,638,216,68,8,0,0,4,4,1
parking_space,0,22,80,266,956,3118,10001,20971,17462,3153,1844,1792,1776,1466,1242,766,286,126,132,46,16,4,2,4,2,3
parking_space,0,14,68,208,734,2700,8374,19707,20112,4362,1780,1752,1652,1500,1228,768,296,144,86,28,12,2,0,4,4,1
parking_space,0,28,98,358,1322,3873,10814,21146,16254,2714,1688,1508,1494,1520,1194,652,390,246,106,104,18,0,0,4,4,1
parking_space,0,22,100,363,1150,3726,10478,21231,17575,3070,1608,1380,1468,1330,1044,576,230,120,36,18,2,0,0,4,4,1
parking_space,0,16,88,308,1060,3431,9960,20526,17822,3696,1566,1558,1450,1308,1128,778,314,204,136,98,68,12,0,4,4,1
parking_space,0,20,44,230,1000,3205,9130,19616,18852,3986,1596,1408,1360,1420,1350,1136,610,286,132,98,38,10,0,4,4,1
parking_space,0,32,134,412,1372,4582,11979,21825,13340,2313,1496,1618,1458,1496,1412,1264,612,162,14,4,2,0,0,4,4,1
parking_space,0,14,80,242,878,2733,8337,19174,19885,4762,1808,1796,1680,1540,1150,646,362,224,136,64,16,0,0,4,4,1
parking_space,0,48,100,398,1600,4826,13538,22927,11726,2288,1692,1582,1398,1298,1046,558,268,120,80,22,12,0,0,4,4,1
parking_space,0,22,58,276,884,2856,8379,19035,20371,5016,1716,1588,1410,1242,1064,742,362,210,138,108,46,4,0,4,4,1
parking_space,0,4,46,198,646,2372,7550,18659,20952,5024,1808,1906,1878,1556,1376,892,314,124,140,60,16,4,2,4,2,3
parking_space,0,42,106,460,1466,4491,11780,21506,14080,2430,1690,1674,1744,1616,1214,636,280,178,80,38,12,4,0,4,4,1
parking_space,0,22,72,314,988,3324,9528,19980,18339,3822,1612,1670,1482,1376,1228,1000,500,184,60,22,4,0,0,4,4,1
parking_space,0,14,68,224,932,3252,10237,21833,18515,3244,1660,1746,1444,1266,710,268,68,34,4,8,0,0,0,4,4,1
parking_space,0,30,74,279,933,3230,9322,19522,18539,3758,1532,1440,1186,1250,1232,1210,1052,588,206,124,20,0,0,4,4,1
parking_space,0,4,18,144,417,1544,4961,13453,23118,11546,2008,1550,1526,1230,1240,1046,786,482,218,158,68,10,0,4,4,1
parking_space,0,16,58,224,748,2502,7521,18074,21323,5585,1676,1718,1604,1484,1244,900,500,234,58,46,12,0,0,4,4,1
parking_space,0,10,34,152,522,1884,6288,16525,22271,7245,1942,1574,1436,1310,1218,1100,1036,540,236,142,50,8,4,4,4,1
parking_space,0,20,56,248,964,3031,9129,19654,19502,4313,1764,1560,1394,1382,1066,690,292,156,148,116,38,4,0,4,4,1
parking_space,0,39,98,286,1150,3442,9772,20156,17524,3498,1564,1570,1350,1084,1014,886,916,658,296,168,54,2,0,4,4,1
parking_space,0,10,63,258,896,2884,8825,19785,19426,4020,1784,1556,1414,1434,1316,960,428,258,106,74,18,10,2,4,4,1
parking_space,0,14,100,328,1204,3937,11701,22443,15970,2556,1558,1710,1558,1122,690,292,140,124,52,22,6,0,0,4,4,1
parking_space,0,32,52,234,798,2686,7313,17733,21056,6109,1828,1452,1300,1182,1094,974,836,400,212,160,70,6,0,4,4,1
parking_space,0,12,52,148,612,2116,6554,16186,22342,7733,1840,1780,1802,1616,1326,702,374,190,96,30,10,6,0,4,4,1
parking_space,0,26,122,476,1576,5555,14238,23007,11255,1934,1600,1490,1588,1238,860,306,142,62,38,14,0,0,0,4,4,1
parking_space,0,14,50,184,670,2366,7479,18346,20648,5046,1868,1594,1552,1480,1550,1274,836,314,184,50,18,4,0,4,4,1
parking_space,0,22,66,364,1141,3714,10768,21654,17492,3108,1558,1418,1508,1270,792,374,194,74,10,0,0,0,0,4,4,1
parking_space,0,30,98,304,1024,3436,9846,20131,17058,3294,1774,1362,1388,1282,1042,1036,830,608,600,226,94,58,6,4,4,1
parking_space,0,12,72,280,864,2857,8737,19451,20076,4176,1630,1602,1548,1502,1304,838,388,124,56,10,0,0,0,4,4,1
parking_space,0,24,110,322,1186,3844,11598,22480,15145,2464,1636,1514,1458,1256,1186,690,366,154,48,28,16,2,0,4,4,1
parking_space,0,46,141,486,1688,4680,12255,21592,13903,2234,1170,1154,1068,1066,1258,1332,860,432,142,18,2,0,0,4,4,1
parking_space,0,16,72,254,951,2837,8444,18449,20030,4920,1708,1394,1338,1246,1070,1008,790,502,256,174,60,8,0,4,4,1
parking_space,0,8,78,348,1006,3458,10538,21374,16267,2836,1692,1528,1362,1414,1616,1276,406,134,110,56,12,6,2,4,2,3
parking_space,0,22,138,456,1442,4617,12744,22887,12311,2266,1704,1568,1564,1302,1098,810,344,120,88,30,12,4,0,4,4,1
parking_space,0,12,38,170,588,1947,6260,15577,21975,7754,1858,1736,1556,1586,1674,1290,746,430,248,54,24,4,0,4,4,1
parking_space,0,24,40,246,828,2720,8408,19298,19911,4504,1694,1608,1576,1516,1196,934,640,260,106,18,0,0,0,4,4,1
parking_space,0,34,96,438,1474,4596,12689,22710,12842,2150,1666,1452,1358,1354,1296,870,394,70,34,4,0,0,0,4,4,1
parking_space,0,40,126,486,1570,5347,13778,22781,11012,2219,1800,1622,1504,1270,886,554,280,144,78,24,6,0,0,4,4,1
parking_space,0,28,78,310,1067,3251,9494,20108,17853,3754,1784,1422,1462,1582,1428,1046,434,222,112,70,18,4,0,4,4,1
parking_space,0,20,44,211,746,2366,7360,18291,20855,5462,1768,1396,1362,1202,1140,1008,898,662,434,244,54,4,0,4,4,1
parking_space,0,6,30,158,648,2102,6268,15995,22332,8582,1852,1608,1634,1642,1248,736,362,168,104,28,16,8,0,4,4,1
parking_space,0,16,82,326,1102,3426,9895,20391,16945,3144,1608,1416,1338,1458,1236,1134,920,556,336,150,38,10,0,4,4,1
parking_space,0,10,34,160,660,2226,7644,19219,22056,5274,1866,1568,1512,1358,998,504,218,148,50,20,2,0,0,4,4,1
parking_space,0,28,138,402,1562,5046,13956,22975,10778,1952,1592,1658,1460,1414,1178,838,338,138,58,16,0,0,0,4,4,1
parking_space,0,12,50,254,734,2568,7711,18477,20468,5379,1822,1618,1474,1314,1248,1058,688,460,160,32,0,0,0,4,4,1
parking_space,0,4,42,132,558,2220,6897,17470,22538,6184,1936,1854,1600,1522,1346,672,222,120,122,64,16,6,2,4,2,3
parking_space,0,18,52,170,656,2221,6804,16975,21731,6604,1872,1504,1328,1284,1138,946,830,632,442,252,66,2,0,2,6,1
parking_space,0,6,48,242,634,2164,6812,16732,22070,7263,1952,1626,1648,1460,1320,874,426,160,56,28,6,0,0,4,4,1
parking_space,0,4,44,172,581,2092,6879,17757,22480,6332,1914,1548,1550,1540,1328,708,306,162,80,36,14,0,0,4,4,1
parking_space,0,12,54,298,888,2998,9012,20907,19566,3688,1640,1390,1428,1170,936,758,460,200,110,12,0,0,0,4,4,1
parking_space,0,12,58,202,814,2616,7812,19350,21115,4916,1704,1572,1420,1390,1198,782,388,130,44,4,0,0,0,4,4,1
parking_space,0,22,60,218,800,2724,8060,18970,20847,4654,1320,1246,1212,1416,1474,1056,774,490,134,42,6,2,0,4,4,1
parking_space,0,12,38,163,652,2380,7632,18657,21881,5164,1940,1682,1434,1394,1188,786,352,122,36,14,0,0,0,4,4,1
parking_space,0,44,174,507,1864,5914,14749,22702,9325,1988,1836,1628,1588,1292,930,502,200,134,92,46,10,2,0,4,4,1
parking_space,0,10,44,187,582,2093,6658,16960,22131,6474,1776,1748,1660,1520,1384,1296,708,206,48,38,4,0,0,4,4,1
parking_space,0,14,70,228,998,3312,10036,21472,17575,2974,1774,1650,1646,1400,1120,702,304,162,54,14,16,6,0,4,4,1
parking_space,0,14,46,168,626,2456,7812,18345,21562,4674,1724,1716,1630,1508,1298,974,630,284,58,2,0,0,0,4,4,1
parking_space,0,28,140,532,1838,6166,16095,24178,7950,1592,1520,1434,1272,1198,846,532,146,46,14,0,0,0,0,4,4,1
parking_space,0,40,109,352,1122,3804,10584,20548,16166,2982,1484,1346,1404,1214,1150,1072,852,700,424,132,42,0,0,4,4,1
parking_space,0,32,100,336,1246,3947,11580,22169,14713,2422,1648,1566,1590,1378,1252,888,342,160,102,36,10,10,0,4,4,1
parking_space,0,14,94,412,1248,4162,11246,21316,15401,2776,1660,1698,1770,1556,1164,522,250,134,72,24,8,0,0,4,4,1
parking_space,0,14,104,304,1199,3706,11122,22281,15319,2792,1764,1652,1618,1392,1200,556,234,126,82,40,18,4,0,4,4,1
parking_space,0,10,62,208,691,2397,7230,17608,21974,6059,1612,1394,1496,1408,1226,992,496,320,166,106,48,16,8,4,4,1
parking_space,0,12,38,228,692,2410,8229,19119,20910,4683,1906,1828,1582,1402,1034,762,402,140,106,38,4,2,0,4,4,1
parking_space,0,14,38,148,626,2178,6580,17157,23320,7162,1672,1568,1460,1412,1000,676,296,128,60,24,8,0,0,4,4,1
parking_space,0,8,52,210,778,2484,8168,19103,19630,4362,1724,1642,1468,1418,1456,1362,976,428,182,60,12,4,0,4,4,1
parking_space,0,18,46,216,708,2592,8240,19327,20830,4842,1662,1496,1460,1332,988,758,530,306,150,26,0,0,0,4,4,1
parking_space,0,14,72,268,889,2886,8568,19250,20058,4622,1586,1510,1382,1382,1126,942,546,250,146,14,12,2,2,2,4,3
parking_space,0,26,62,246,752,2524,7288,16783,21074,6748,1730,1526,1498,1438,1272,1034,864,444,160,42,16,0,0,4,4,1
parking_space,0,16,34,240,832,3006,9237,21005,18359,3414,1784,1574,1538,1394,1196,964,558,258,104,14,0,0,0,4,4,1
parking_space,0,21,48,172,668,2427,7539,18412,20532,4648,1766,1466,1360,1358,1432,1446,1214,712,216,56,32,2,0,4,4,1
parking_space,0,42,126,526,1830,5792,15223,23217,8741,1930,1614,1618,1578,1286,1046,550,188,124,60,14,16,6,0,4,4,1
parking_space,0,20,106,344,1412,4576,13140,23852,12451,2004,1574,1494,1474,1280,944,548,232,40,34,2,0,0,0,4,4,1
parking_space,0,22,62,200,806,3082,9316,21131,18126,3294,1790,1834,1712,1498,1040,882,424,160,88,38,10,12,0,4,4,1
parking_space,0,20,56,286,1004,3576,10543,21532,16064,2744,1722,1648,1472,1404,1250,960,684,382,118,42,18,2,0,4,4,1
parking_space,0,20,52,279,864,2670,8044,18690,20886,5098,1894,1662,1468,1266,1242,906,350,112,18,6,0,0,0,4,4,1
parking_space,0,18,78,298,1095,3746,11434,22970,15416,2628,1976,1614,1560,1190,768,316,220,96,56,26,14,6,2,4,4,1
parking_space,0,22,66,256,1029,3378,9772,20580,17294,3122,1776,1756,1564,1494,1380,1062,500,242,140,64,24,6,0,4,4,1
parking_space,0,18,62,266,780,2705,8690,19670,19706,4100,1684,1476,1300,1324,1268,1086,774,442,160,12,4,0,0,4,4,1
parking_space,0,18,62,264,721,2538,7484,17661,20967,5868,1516,1330,1294,1236,1306,1212,926,616,322,152,34,0,0,4,4,1
parking_space,0,50,134,470,1532,4740,13040,22638,12175,2258,1718,1694,1648,1506,934,514,226,134,86,22,6,2,0,4,4,1
parking_space,0,12,52,196,820,2745,8820,19543,19152,3807,1982,1718,1534,1502,1430,1010,664,328,144,46,18,4,0,4,4,1
parking_space,0,20,60,176,652,2466,7702,18006,21331,5412,1790,1608,1594,1526,1440,906,398,202,104,98,32,4,0,4,4,1
parking_space,0,12,56,188,590,2084,6705,17031,22482,6861,1796,1586,1526,1450,1378,956,518,174,60,54,20,0,0,4,4,1
parking_space,0,12,64,238,928,2851,8819,20011,19384,3624,1726,1732,1624,1702,1342,840,392,142,82,8,6,0,0,4,4,1
parking_space,0,18,68,400,1248,4324,12052,22301,13948,2548,1620,1648,1528,1408,1308,642,230,132,70,20,12,2,0,4,4,1
parking_space,0,12,56,248,794,2692,8298,18701,20274,4834,1708,1628,1368,1246,1076,920,816,450,224,132,50,0,0,4,4,1
parking_space,0,22,54,280,1038,3496,10397,22329,17323,3004,1904,1894,1404,998,668,342,174,102,56,22,14,6,0,4,4,1
parking_space,0,6,36,201,624,2022,6610,16338,22156,7186,1770,1502,1356,1368,1504,1372,890,304,114,114,42,12,0,4,4,1
parking_space,0,8,66,274,876,3046,8587,19811,18941,3706,1832,1702,1634,1522,1320,1116,586,258,138,70,28,6,0,4,4,1
parking_space,0,30,82,312,1030,2850,8436,18245,20244,5118,1712,1522,1538,1310,1316,800,570,286,84,32,10,0,0,4,4,1
parking_space,0,12,58,236,665,2154,6811,16734,22145,7650,1696,1456,1514,1258,1086,1024,682,254,72,20,0,0,0,4,4,1
parking_space,0,4,28,134,552,1970,6359,16739,22457,6754,1896,1804,1434,1564,1392,1054,718,414,198,40,16,0,0,2,6,1
parking_space,0,20,114,364,1342,4301,12570,23377,13299,2176,1738,1574,1518,1262,964,476,218,116,54,22,14,6,2,4,4,1
parking_space,0,30,56,302,1050,3454,9824,20284,17919,3390,1724,1568,1590,1510,1320,816,374,182,84,44,6,0,0,4,4,1
parking_space,0,16,48,234,772,2757,8020,18928,20838,4962,1634,1500,1440,1384,1332,956,454,176,66,10,0,0,0,4,4,1
parking_space,0,6,58,222,786,2631,8002,18951,20516,4913,1740,1754,1610,1632,1244,788,334,154,120,44,20,2,0,4,4,1
parking_space,0,28,140,509,1690,5144,13266,22162,12108,2332,1810,1740,1638,1274,738,414,220,188,88,36,2,0,0,4,4,1
parking_space,0,26,68,290,916,2934,8863,19737,20190,4341,1528,1434,1232,1298,1236,822,400,162,42,8,0,0,0,4,4,1
parking_space,0,16,62,278,846,2634,8186,18449,20542,5372,1582,1264,1072,1232,1180,1304,932,278,128,98,58,14,0,4,4,1
parking_space,0,14,46,218,686,2367,7372,17709,20803,5574,1778,1578,1442,1428,1300,1202,1020,526,252,146,50,8,6,4,4,3
parking_space,0,32,158,586,2005,5883,15252,23414,9051,1914,1588,1554,1574,1270,738,324,112,48,22,2,0,0,0,4,4,1
parking_space,0,24,80,352,1076,3865,10884,21710,16471,2595,1548,1488,1406,1306,1168,924,488,122,16,4,0,0,0,4,4,1
parking_space,0,32,96,342,1228,3988,11302,21791,15402,2372,1572,1512,1450,1358,1190,930,576,236,108,38,4,0,0,4,4,1
parking_space,0,32,72,310,900,3066,8756,19870,19399,4298,1770,1576,1562,1440,1006,694,328,174,120,98,46,10,0,4,4,1
parking_space,0,16,78,262,914,3170,10290,22110,18209,3066,1750,1470,1426,1350,962,308,108,32,6,0,0,0,0,4,4,1
parking_space,0,30,74,290,996,3244,8877,19615,18429,3960,1616,1452,1278,1120,1098,954,1056,778,416,178,62,4,0,2,6,1
parking_space,0,12,58,298,1023,3085,8628,19299,19914,4742,1534,1426,1432,1230,1046,988,516,216,60,20,0,0,0,4,4,1
parking_space,0,10,78,290,992,3484,10451,21498,16367,3049,1676,1592,1396,1340,1174,942,668,344,132,26,16,2,0,4,4,1
parking_space,0,6,48,166,650,2158,6461,16200,22836,8150,1936,1570,1474,1542,1160,680,274,126,58,30,2,0,0,4,4,1
parking_space,0,4,24,138,414,1754,5426,14395,22744,10764,1904,1542,1434,1224,1196,1010,708,426,210,146,62,2,0,4,4,1
parking_space,0,58,126,530,1798,5562,14728,22776,9627,1888,1616,1754,1596,1354,984,596,280,120,82,34,12,6,0,4,4,1
parking_space,0,23,100,420,1426,4708,13256,23470,12344,2222,1844,1632,1376,1176,784,442,184,82,30,8,0,0,0,4,4,1
