class_name,class_id,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Bin_9,Bin_10,Bin_11,Bin_12,Bin_13,Bin_14,Bin_15,Bin_16,Bin_17,Bin_18,Bin_19,Bin_20,Bin_21,Bin_22,Bin_23,Bin_24,Bin_25
parking_space,0,10,30,146,504,1849,5684,14615,20694,8567,2536,2198,1784,1418,1330,1240,1220,872,504,220,90,16,0,4,4,1
parking_space,0,6,32,154,526,1854,5847,14943,22255,8378,2272,1902,1742,1584,1614,1198,760,278,134,42,6,0,0,4,4,1
parking_space,0,2,50,176,670,2077,6856,16148,19632,5938,2354,2276,1848,1934,1812,1658,1116,594,196,130,42,18,0,4,4,1
parking_space,0,12,60,222,758,2674,7944,18225,19678,5016,2440,2140,1806,1600,1248,938,480,198,62,26,0,0,0,4,4,1
parking_space,0,13,38,149,660,2168,6828,17573,21600,6404,2288,2012,2062,1726,1090,436,210,144,90,26,10,0,0,4,4,1
parking_space,0,16,51,230,1000,3300,9898,20646,17486,4086,2182,1918,1778,1412,856,390,126,72,46,34,0,0,0,4,4,1
parking_space,0,10,52,302,852,2781,8360,17951,18199,4688,2114,1844,1648,1892,1604,1316,930,484,328,150,22,0,0,4,4,1
parking_space,0,10,35,178,602,2064,6016,15447,20984,7405,2316,1956,1768,1696,1484,1242,1048,708,338,150,74,6,0,4,4,1
parking_space,0,24,100,310,1254,4128,12885,22573,12805,2642,2124,1946,1888,1440,824,346,156,58,24,0,0,0,0,4,4,1
parking_space,0,4,72,242,894,3028,9203,19959,17269,3586,2150,1860,1804,1738,1366,1290,682,228,116,34,2,0,0,4,4,1
parking_space,0,12,42,290,1056,3227,9555,20019,16680,3526,2180,2000,1852,1658,1450,920,572,324,116,44,4,0,0,4,4,1
parking_space,0,12,68,296,962,3297,10051,20843,15700,3538,2266,2052,1930,1726,1348,712,410,212,76,24,4,0,0,4,4,1
parking_space,0,10,68,258,962,3137,9798,20117,15681,3508,2382,2264,2262,1974,1464,894,366,154,134,72,18,2,2,4,2,3
parking_space,0,10,28,114,400,1634,5196,14622,21499,8770,2462,2162,2144,2134,1990,1284,626,282,128,38,4,0,0,4,4,1
parking_space,0,8,26,152,712,2382,8075,19018,18838,4180,2154,1932,1924,1638,1590,1450,992,354,76,26,0,0,0,4,4,1
parking_space,0,20,80,301,1064,3449,9333,19336,16536,4152,2416,2318,2134,1982,1204,592,318,198,56,30,8,0,0,4,4,1
parking_space,0,12,72,267,886,2792,8604,18954,18504,4702,2336,2208,2132,1554,1112,766,380,146,66,30,4,0,0,4,4,1
parking_space,0,12,42,190,642,2094,7065,17526,21628,5678,2348,2056,1870,1530,1398,846,434,148,20,0,0,0,0,4,4,1
parking_space,0,14,60,330,916,3136,9578,19388,15873,3566,2080,2034,1812,1656,1414,1406,1032,732,358,134,8,0,0,4,4,1
parking_space,0,12,54,192,844,2720,8784,19968,17809,4244,2356,2290,2196,1836,1186,622,238,128,44,4,0,0,0,4,4,1
parking_space,0,20,60,225,866,2966,9102,20310,17606,3680,2444,2340,2104,1840,1122,536,186,82,30,8,0,0,0,4,4,1
parking_space,0,18,48,192,744,2371,6942,16297,19135,5826,2226,2024,1872,1922,1882,1930,1198,594,200,84,22,0,0,4,4,1
parking_space,0,10,68,274,955,2874,8506,18466,17702,4500,2144,1916,1848,1866,1708,1192,846,468,114,44,24,2,0,4,4,1
parking_space,0,26,98,364,1139,3708,10034,19287,15178,3317,2254,2002,1602,1562,1282,1218,982,744,446,226,58,0,0,4,4,1
parking_space,0,22,68,242,896,2763,8236,18464,16880,4358,2424,2114,2240,2008,1886,1404,798,398,226,62,20,14,4,4,4,1
parking_space,0,8,37,126,458,1629,5152,14086,21895,9848,2712,2338,2238,1786,1590,872,410,190,110,36,6,0,0,4,4,1
parking_space,0,23,138,454,1352,4435,11618,20617,13632,2998,2312,2036,1620,1420,1126,734,432,208,182,142,44,4,0,4,4,1
parking_space,0,16,54,206,821,2689,8318,18707,18204,4440,2364,2298,1880,1956,1564,1082,496,238,126,48,10,10,0,4,4,1
parking_space,0,2,24,144,532,1864,5889,14812,21143,8191,2510,2040,1616,1460,1588,1424,1366,578,142,116,70,16,0,4,4,1
parking_space,0,6,52,252,974,3282,9777,20612,16376,3572,2342,2034,1866,1646,1060,758,478,260,112,38,16,14,0,4,4,1
parking_space,0,18,36,190,796,2585,8040,18505,18043,4582,2286,2264,1894,1692,1874,1674,654,164,124,84,14,6,2,4,2,3
parking_space,0,32,92,336,1326,4182,11194,20838,13873,3012,2000,1916,1834,1620,1508,1006,474,170,78,34,2,0,0,4,4,1
parking_space,0,12,56,206,868,2864,7929,18095,19511,5340,2108,1974,1738,1616,1318,810,462,262,168,130,56,4,0,4,4,1
parking_space,0,10,48,164,528,1901,5908,14992,22093,9341,2456,2122,2164,1644,1174,510,220,152,78,22,0,0,0,4,4,1
parking_space,0,12,22,160,538,2176,6498,16805,20670,5908,2296,2086,1752,1846,1694,1292,986,482,230,72,2,0,0,4,4,1
parking_space,0,8,32,132,515,1873,5674,14547,21062,8906,2180,2056,1954,1838,1692,1440,906,372,168,130,34,8,0,4,4,1
parking_space,0,62,190,680,2146,6610,16199,19736,6836,2370,2282,2068,1808,1958,1488,556,182,170,102,70,10,2,2,4,4,1
parking_space,0,10,44,166,742,2552,7513,17907,19209,4800,2352,2342,2336,2110,1606,1048,390,156,144,78,16,4,2,4,2,3
parking_space,0,4,36,134,474,1793,5406,14020,21900,8970,2646,2214,2118,1954,1462,1150,762,302,144,28,10,0,0,4,4,1
parking_space,0,6,42,138,454,1739,5528,14592,21404,9454,2676,2218,1910,1762,1566,982,412,224,174,134,88,24,0,4,4,1
parking_space,0,8,40,213,792,2620,7940,19098,19540,4802,2378,2188,1952,1784,1092,548,214,154,130,24,6,4,0,2,4,3
parking_space,0,18,78,274,960,3344,9638,19828,16535,4140,2270,1864,1610,1490,1372,968,662,320,124,26,6,0,0,4,4,1
parking_space,0,18,73,260,785,2640,8098,17821,18404,4768,2160,1926,1828,1860,1498,1218,1042,722,276,110,20,0,0,4,4,1
parking_space,0,29,94,396,1444,4183,11490,20928,14541,3192,2162,2036,1900,1482,924,432,150,92,48,4,0,0,0,4,4,1
parking_space,0,6,46,178,626,2301,7615,18107,19322,5038,2422,2554,2190,2112,1576,778,236,170,124,100,18,6,2,4,2,3
parking_space,0,18,92,354,1200,4157,12251,22605,13174,2956,2306,2140,1814,1274,680,286,142,58,18,2,0,0,0,4,4,1
parking_space,0,32,66,308,1116,3535,10292,20782,16037,3575,2484,2294,1992,1444,822,398,170,110,48,20,2,0,0,4,4,1
parking_space,0,18,90,268,932,3074,9187,18909,17599,4094,2216,1910,1772,1656,1552,1140,606,350,126,28,0,0,0,4,4,1
parking_space,0,28,66,256,1041,3210,9594,19662,16586,3506,2028,2006,2020,2124,1712,1000,416,168,90,8,6,0,0,4,4,1
parking_space,0,6,30,160,518,1842,6017,15668,20784,6622,2370,2230,2020,1912,1844,1666,1120,406,224,64,20,4,0,2,6,1
parking_space,0,16,62,284,1058,3627,10724,21262,15306,3202,2562,2034,1818,1582,1044,492,232,148,48,24,2,0,0,4,4,1
parking_space,0,12,44,148,572,1966,6041,14752,20152,7808,2694,2150,2150,1972,1784,1468,964,488,256,64,34,8,0,4,4,1
parking_space,0,16,50,212,832,2773,7873,18211,19672,5340,2184,2018,1840,1584,1266,986,510,130,30,0,0,0,0,4,4,1
parking_space,0,2,16,112,426,1498,5452,14728,22342,8245,2714,2396,2136,2068,1534,992,486,176,144,40,14,6,0,4,4,1
parking_space,0,10,38,134,439,1650,5248,13908,21557,9479,2308,2060,1944,1856,1790,1584,956,322,156,72,16,0,0,4,4,1
parking_space,0,6,28,90,336,1276,4183,11683,21573,12200,2752,2094,1772,1622,1534,1452,1440,912,356,154,64,0,0,4,4,1
parking_space,0,16,66,238,855,3065,9772,21164,17487,3562,2198,2054,1860,1684,970,314,144,60,18,0,0,0,0,4,4,1
parking_space,0,28,66,256,977,2938,8578,17998,17134,4388,2118,1714,1768,1630,1620,1594,1250,842,310,288,30,0,0,4,4,1
parking_space,0,14,32,194,762,2550,8126,19523,19280,4556,2676,2220,1954,1658,1104,464,236,114,46,18,0,0,0,4,4,1
parking_space,0,10,72,240,922,2861,8741,18924,17145,4142,2576,2164,1966,1608,1524,1180,796,440,156,40,16,4,0,2,6,1
parking_space,0,14,48,186,726,2301,7080,16790,18744,5582,2278,2080,1926,1938,1692,1580,1308,754,362,98,30,10,0,4,4,1
parking_space,0,4,40,110,532,1936,6087,15930,21745,7287,2478,2124,1902,1792,1502,1144,540,242,76,32,18,6,0,4,4,1
parking_space,0,28,161,558,1972,6102,15801,22476,8139,2688,2240,1914,1746,1164,326,126,72,14,0,0,0,0,0,4,4,1
parking_space,0,24,74,324,992,3806,10709,21410,14531,3443,2376,2160,2122,1626,970,522,210,112,66,28,14,8,0,4,4,1
parking_space,0,10,74,238,796,2576,8048,18526,20038,5373,2352,1938,1948,1752,1048,424,236,94,36,20,0,0,0,4,4,1
parking_space,0,8,44,122,520,2105,6760,17197,20912,6317,2838,2338,2064,1674,1218,776,392,168,46,28,0,0,0,4,4,1
parking_space,0,20,74,264,858,2763,8206,18156,18234,4946,2432,2198,2100,1952,1492,906,440,276,114,72,22,2,0,4,4,1
parking_space,0,28,131,409,1466,4823,13046,20976,10978,2756,2428,2052,2068,1674,1310,836,240,154,110,26,12,4,0,4,4,1
parking_space,0,12,64,196,782,2383,6990,16937,20514,6161,2326,1962,1752,1678,1454,1094,602,266,138,116,82,18,0,4,4,1
parking_space,0,10,35,162,598,1936,6451,15487,20072,6748,2284,2012,2056,1944,1706,1922,1192,584,164,122,42,0,0,4,4,1
parking_space,0,16,26,177,510,1808,6371,17016,21251,6434,2610,2322,1896,1802,1678,900,370,174,110,42,14,0,0,4,4,1
parking_space,0,16,84,310,1019,3644,10324,20946,14863,3495,2246,2078,2206,1686,1314,718,260,164,110,28,12,4,0,4,4,1
parking_space,0,14,72,290,900,3190,9654,20524,17517,3394,2128,1890,1722,1566,1274,818,368,154,50,2,0,0,0,4,4,1
parking_space,0,16,64,258,872,3079,9458,19622,16570,3734,2292,2326,2162,1924,1522,834,420,148,126,82,14,2,2,4,2,3
parking_space,0,48,139,530,1732,5686,14884,20710,7828,2304,2022,1866,2078,2022,1694,1108,562,228,66,20,0,0,0,4,4,1
parking_space,0,16,74,228,858,2836,8593,18991,18677,4490,2052,2074,1816,1652,1434,1036,504,142,46,8,0,0,0,4,4,1
parking_space,0,20,88,312,1040,3444,9453,20174,16748,3730,2162,2012,1800,1646,1418,884,386,150,56,4,0,0,0,4,4,1
parking_space,0,22,113,488,1500,4995,13398,22456,10647,2818,2568,2266,1830,1154,632,336,172,90,32,10,0,0,0,4,4,1
parking_space,0,8,90,234,922,3008,9288,19878,16721,3794,2470,2260,1908,1820,1388,960,424,172,118,46,14,4,0,4,4,1
parking_space,0,30,136,394,1250,4361,11797,21678,13899,2790,2080,1872,1796,1466,1002,560,284,108,24,0,0,0,0,4,4,1
parking_space,0,8,60,234,917,2710,8016,17928,17988,4584,2274,2172,2202,2070,1732,1348,884,222,112,50,14,2,0,4,4,1
parking_space,0,16,66,226,712,2307,7310,17315,19650,5399,2320,2086,1990,1686,1518,1368,824,506,188,40,0,0,0,4,4,1
parking_space,0,24,92,346,1065,3370,9618,19378,17825,4337,2218,2048,1870,1574,954,428,234,114,32,0,0,0,0,4,4,1
parking_space,0,6,30,100,428,1486,5137,14232,21692,8282,2784,2388,2156,1876,1814,1406,894,506,252,42,14,2,0,2,6,1
parking_space,0,10,50,162,627,2018,6315,15518,20018,6845,2102,1802,1752,1754,1620,1548,1428,1080,596,200,56,24,2,4,2,3
parking_space,0,10,42,230,834,2578,8122,18225,19610,4938,1892,1894,1780,1676,1404,1154,668,280,154,20,12,2,2,2,4,3
parking_space,0,8,36,140,506,1626,5489,14078,21541,8971,2158,1852,1832,1712,1640,1518,1356,650,282,110,22,0,0,4,4,1
parking_space,0,22,60,268,794,2583,7625,17485,19806,5712,2252,2070,2066,1764,1430,792,392,146,106,106,48,0,0,4,4,1
parking_space,0,26,74,288,1010,3368,9863,20001,15136,3489,2286,2216,1964,1840,1604,1040,768,300,114,106,34,0,0,4,4,1
parking_space,0,6,32,114,494,1798,5563,15016,21955,8193,2608,2228,1956,1896,1626,1210,532,222,74,4,0,0,0,4,4,1
parking_space,0,14,60,264,772,2610,7842,17582,19161,5278,2272,2118,2136,2196,1712,804,362,190,98,42,12,2,0,4,4,1
parking_space,0,14,64,254,758,2878,8495,19792,19138,4380,2300,2140,1834,1414,1136,594,234,86,16,0,0,0,0,4,4,1
parking_space,0,5,42,162,632,2310,8072,19540,20473,4705,2356,2168,2088,1502,872,310,186,72,28,4,0,0,0,4,4,1
parking_space,0,6,44,198,765,2534,8131,19436,19747,4428,2398,1894,1934,1726,1202,648,310,74,38,14,0,0,0,4,4,1
parking_space,0,22,66,221,754,2586,7316,17034,19512,5922,2140,1982,1710,1638,1364,1156,950,588,294,178,86,8,0,4,4,1
parking_space,0,10,36,182,628,2430,7672,18193,19487,5087,2494,2172,2096,2026,1558,780,308,182,130,40,12,4,0,4,4,1
parking_space,0,4,16,130,460,1552,5026,13803,21793,9841,2276,2078,1744,1510,1310,1276,1134,760,422,232,142,18,0,4,4,1
parking_space,0,8,26,142,572,2062,6820,17168,21339,6022,2244,2092,1740,1744,1450,1076,622,332,66,2,0,0,0,4,4,1
parking_space,0,20,62,192,866,3316,9676,19446,15201,3674,2336,2120,2120,2026,1750,1330,678,382,214,84,20,14,0,2,4,3
parking_space,0,30,83,324,1254,4302,11826,21728,13056,3056,2212,2170,1864,1546,1096,496,240,150,62,28,4,0,0,4,4,1
parking_space,0,22,96,307,1044,3316,8968,18907,17747,4622,2496,2056,1758,1660,1114,638,348,202,140,58,24,4,0,4,4,1
parking_space,0,18,124,476,1552,5052,14120,22880,10329,2362,1962,2012,1912,1498,822,230,118,48,8,4,0,0,0,4,4,1
parking_space,0,8,70,200,742,2410,7605,17252,19945,5867,2190,1924,1662,1542,1358,1150,758,414,214,164,50,2,0,4,4,1
parking_space,0,20,96,315,1059,3506,10080,20565,16532,3520,2028,1922,1734,1624,1328,682,314,128,50,22,2,0,0,4,4,1
parking_space,0,14,50,256,992,3281,9548,20288,17246,3406,2088,1854,1784,1614,1198,844,562,320,150,32,0,0,0,4,4,1
parking_space,0,14,50,196,704,2210,6277,15213,20368,7784,2213,1898,1890,1886,1656,1322,976,586,210,52,22,0,0,4,4,1
parking_space,0,22,60,226,846,2780,8558,18851,17600,4012,2430,2028,1830,1888,1626,1250,816,408,192,62,28,12,2,4,4,1
parking_space,0,12,26,142,534,1620,5303,14192,21902,9704,2560,2114,2060,1646,1464,1050,566,264,142,136,80,10,0,4,4,1
parking_space,0,12,73,286,1012,3430,9821,20957,15820,3474,2398,2088,1810,1648,1342,836,362,102,40,16,0,0,0,4,4,1
parking_space,0,8,21,130,538,1758,5984,15295,21569,7460,2422,2130,2006,1948,1684,1176,856,364,148,28,2,0,0,4,4,1
parking_space,0,14,52,164,626,2137,6898,16274,19536,6450,2450,2238,2290,2044,1898,1326,548,290,166,88,28,10,0,4,4,1
parking_space,0,12,58,244,772,2998,8768,19790,18708,4259,2720,2304,1854,1374,818,386,198,144,62,38,12,6,2,4,4,1
parking_space,0,24,104,282,980,3171,9222,19090,16310,3628,1864,2108,1784,1630,1522,1440,1112,758,334,118,42,4,0,4,4,1
parking_space,0,10,36,184,618,2190,7000,17355,19798,5236,2522,2156,1990,1764,1768,1626,748,252,150,100,16,8,0,2,4,3
parking_space,0,8,46,212,624,2276,7498,18686,20133,4842,2470,2256,2048,1878,1322,668,286,140,90,22,16,6,0,4,4,1
parking_space,0,4,42,152,594,1976,6558,16057,21340,7152,1966,1842,1616,1588,1352,1040,1048,658,298,180,64,0,0,4,4,1
parking_space,0,16,48,198,724,2604,7968,18399,18710,4710,2428,2122,1990,1834,1632,1132,552,228,132,72,22,6,0,4,4,1
parking_space,0,26,80,262,1062,3301,9704,20600,17424,3654,2146,1992,1742,1702,1084,456,168,76,44,4,0,0,0,4,4,1
parking_space,0,8,50,178,724,2428,7812,18834,20341,5024,2406,1958,2010,1838,1234,486,148,38,10,0,0,0,0,4,4,1
parking_space,0,12,44,148,719,2638,8183,19004,18655,4200,2402,2062,2120,1788,1636,1000,574,198,100,18,16,8,2,4,4,1
parking_space,0,18,85,214,926,3188,8776,19084,17794,4384,2236,1868,1544,1524,1556,1246,552,232,120,112,50,18,0,4,4,1
parking_space,0,11,50,184,724,2366,7365,18001,20958,5834,2090,1878,1834,1674,1230,774,322,130,70,24,8,0,0,4,4,1
parking_space,0,12,51,194,822,2748,8858,19344,18726,4334,2358,2212,2018,1632,1164,522,246,160,72,30,16,6,2,4,4,1
parking_space,0,8,32,138,624,2182,6683,17118,21010,5752,2124,2014,1846,1672,1566,1522,756,344,130,6,0,0,0,4,4,1
parking_space,0,12,78,345,1024,3605,10377,20486,14798,3192,2234,2154,1904,1708,1520,1072,622,280,102,14,0,0,0,4,4,1
parking_space,0,8,38,154,614,2198,7464,18512,20686,5265,2338,2152,1876,1676,1258,786,294,148,50,10,0,0,0,4,4,1
parking_space,0,20,68,315,978,3056,9139,19283,17108,4022,2184,2064,1638,1438,1312,1108,888,476,232,126,60,12,0,4,4,1
parking_space,0,9,44,138,584,1932,6096,15321,21371,8006,2346,1936,1724,1778,1562,1252,688,350,184,116,64,18,8,4,4,1
parking_space,0,16,56,279,744,2852,9130,20843,18167,3544,2114,1990,1840,1788,1346,610,152,34,14,6,2,0,0,4,4,1
parking_space,0,16,100,346,1156,3814,11406,21267,14404,2902,2056,1924,1778,1702,1472,744,310,88,42,0,0,0,0,4,4,1
parking_space,0,28,84,298,1036,3301,9487,20040,17358,3707,2142,1736,1770,1490,1362,908,524,192,56,8,0,0,0,4,4,1
parking_space,0,10,52,182,730,2212,7169,16752,20540,6168,2498,1818,1418,1570,1484,1480,900,228,126,102,68,20,0,4,4,1
parking_space,0,20,94,326,1134,3714,10524,19898,14428,3293,2216,2104,2042,1932,1770,1118,516,224,118,36,20,0,0,4,4,1
parking_space,0,20,96,368,1298,4355,12107,21139,12218,2990,2362,2152,2028,1768,1412,652,266,134,96,44,18,4,0,4,4,1
parking_space,0,20,76,312,1190,3573,10185,19490,14181,3286,2150,1942,1754,1640,1572,1680,1396,752,240,56,28,4,0,4,4,1
parking_space,0,17,64,224,842,2602,7695,17857,20172,5354,2266,2084,1842,1818,1394,756,294,142,70,28,6,0,0,4,4,1
parking_space,0,2,28,130,492,1712,5349,14418,21496,8682,2394,2130,1896,1822,1740,1734,1038,338,100,26,0,0,0,4,4,1
parking_space,0,6,32,154,446,1474,5091,13465,21918,10409,2626,2126,1928,1884,1524,1234,698,292,140,70,10,0,0,4,4,1
parking_space,0,24,56,212,708,2448,7201,16695,19430,6119,2258,1874,1966,1630,1240,1126,1072,772,428,196,66,6,0,4,4,1
parking_space,0,14,40,175,638,2084,6524,16446,19978,6774,2684,2180,1936,2000,1794,1190,542,244,126,116,34,8,0,4,4,1
parking_space,0,14,58,220,788,2499,7260,17762,19614,5700,2242,1962,1828,1520,1340,1164,766,352,186,148,102,2,0,4,4,1
parking_space,0,30,131,530,1725,5566,14092,20763,8476,2340,2014,1702,1604,1756,1594,1570,1018,394,158,34,22,8,0,4,4,1
parking_space,0,34,110,340,1244,4298,11470,20339,12346,3122,2346,2168,1954,1888,1556,1252,584,250,136,62,26,2,0,2,6,1
parking_space,0,12,46,240,593,2008,6158,14898,20572,8164,2320,2002,1886,1794,1618,1550,1002,438,192,26,8,0,0,4,4,1
parking_space,0,28,52,254,780,2654,7750,17560,18857,4934,2336,1984,1768,1566,1372,1180,966,692,454,270,68,2,0,4,4,1
parking_space,0,16,84,339,1270,3988,10765,20100,14433,3218,2128,1862,1666,1618,1416,1088,774,390,194,128,44,6,0,4,4,1
parking_space,0,6,12,79,438,1562,5110,14368,21644,8210,2686,2220,1858,1908,1904,1598,1006,586,240,60,26,6,0,4,4,1
parking_space,0,8,44,204,618,1750,6145,15274,21630,7740,2268,2154,1978,1676,1448,1098,778,344,154,138,72,6,0,4,4,1
parking_space,0,24,102,326,1135,3675,10462,20077,14256,3078,2022,2118,1976,1884,1740,1378,752,328,126,50,18,0,0,4,4,1
parking_space,0,16,76,254,878,2663,7982,17344,19122,5318,2224,2122,1778,1668,1702,1408,552,238,114,48,20,0,0,4,4,1
parking_space,0,12,64,236,759,2514,7913,17992,18184,4583,2260,1976,1906,1948,1956,1748,1034,290,130,22,0,0,0,4,4,1
parking_space,0,8,42,178,684,2351,7264,17909,19507,5554,2716,2306,2160,1796,1274,960,452,188,120,52,4,2,0,4,4,1
parking_space,0,28,96,340,1172,3646,10010,19478,15749,3756,2164,1872,1728,1584,1310,1040,710,386,194,158,94,12,0,4,4,1
parking_space,0,14,127,422,1336,4516,12006,21132,12090,2940,2370,2262,2368,1768,1098,508,228,132,116,74,14,4,2,4,4,1
parking_space,0,22,70,260,839,2698,8325,18380,19341,5068,2076,1890,1744,1750,1612,948,360,98,46,0,0,0,0,4,4,1
parking_space,0,12,26,142,510,1887,6354,16927,22564,7247,2898,2512,2052,1398,672,230,54,32,10,0,0,0,0,4,4,1
parking_space,0,4,64,206,739,2288,6894,17096,20108,6186,2372,1934,1482,1306,1490,1416,1248,340,144,116,78,16,0,4,4,1
parking_space,0,14,106,312,1030,3378,9588,19700,15107,3428,2228,1982,1884,1632,1590,1340,1144,552,288,158,50,8,8,2,4,3
parking_space,0,26,68,308,1068,3564,10171,20897,15755,3512,2020,1934,1864,1534,1170,738,438,236,136,80,8,0,0,4,4,1
parking_space,0,8,64,264,869,2980,8914,19663,16933,4240,2586,2342,2044,1786,1278,822,394,172,120,42,4,2,0,4,4,1
parking_space,0,12,30,162,490,1916,6109,16558,22038,6860,2088,1902,1880,1698,1530,1234,768,216,30,6,0,0,0,4,4,1
parking_space,0,10,60,248,762,2445,7728,17635,19865,5342,2294,2128,2016,2074,1656,808,244,156,46,10,0,0,0,4,4,1
parking_space,0,6,30,154,586,1952,5955,14994,20514,7178,2138,1984,2130,1626,1644,1278,1138,846,656,524,94,74,26,2,2,5
parking_space,0,14,60,216,800,2635,8364,18362,18260,4338,2336,1944,1852,1764,1672,1430,888,414,152,26,0,0,0,4,4,1
parking_space,0,26,90,286,1020,3091,9307,19099,17322,4200,2274,2170,1830,1788,1354,768,416,178,138,100,56,14,0,4,4,1
parking_space,0,36,141,470,1790,5380,14026,21248,9063,2665,2258,2088,1924,1690,1300,822,346,154,94,16,14,2,0,4,4,1
parking_space,0,12,70,216,732,2507,7423,17478,19596,5399,2254,1982,1692,1720,1562,1446,862,364,158,48,6,0,0,4,4,1
parking_space,0,16,78,256,892,2964,8575,18682,17408,4200,2240,2060,1912,1852,1726,1468,720,296,126,44,12,0,0,4,4,1
parking_space,0,12,46,200,716,2470,7933,18692,18330,4666,2438,2134,1948,1894,1600,1152,752,314,182,32,12,4,0,4,4,1
parking_space,0,24,68,267,1098,3328,9620,19296,15014,3578,2346,1724,1676,1674,1524,1360,1262,986,548,126,8,0,0,4,4,1
parking_space,0,10,36,183,578,2072,6977,17252,20341,6028,2444,2468,2394,1938,1424,670,316,160,116,94,18,6,2,4,2,3
parking_space,0,6,38,154,539,1836,6212,15674,21048,7146,2716,2350,2116,1944,1664,1154,498,240,140,38,10,4,0,4,2,3
parking_space,0,26,64,262,902,2910,8547,18446,17704,4414,2236,2178,2050,2158,1670,1010,458,274,142,52,16,8,0,4,4,1
parking_space,0,8,44,156,694,2344,7548,17955,20906,5386,2144,1948,1776,1598,1172,896,570,232,128,22,0,0,0,4,4,1
parking_space,0,4,40,156,574,1902,5951,15227,21049,7970,2606,2260,2288,2174,1738,916,346,220,70,28,8,0,0,4,4,1
parking_space,0,10,70,276,926,2924,8655,18836,18238,4340,2292,2310,2246,1910,1384,744,236,96,30,4,0,0,0,4,4,1
parking_space,0,18,60,220,790,2787,8552,19009,17613,4016,2322,2186,2024,1852,1654,1132,692,338,156,74,24,8,0,4,4,1
parking_space,0,18,76,252,938,3006,9172,19734,17209,3778,2328,2292,2136,1820,1498,692,220,134,130,70,18,4,2,4,2,3
parking_space,0,22,142,430,1532,5025,13378,19696,9524,2876,2432,2442,2302,2282,2146,872,248,110,36,18,8,6,0,4,4,1
parking_space,0,18,66,222,793,2766,8039,18109,18468,4826,2382,2168,2004,1704,1580,1266,618,228,152,86,26,6,0,4,4,1
parking_space,0,26,70,278,1034,3230,8938,18783,16664,3912,2044,2008,2046,1876,1764,1320,814,444,168,82,20,6,0,4,4,1
parking_space,0,4,32,120,414,1444,4609,12706,21707,11127,3034,2398,2340,1960,1662,1028,474,244,124,58,34,8,0,4,4,1
parking_space,0,12,100,312,1150,3856,11716,22557,14124,2792,1990,1914,1702,1588,958,466,186,70,26,8,0,0,0,4,4,1
parking_space,0,6,54,176,618,1900,6063,15859,21493,7810,2398,2390,2212,1982,1372,660,340,100,72,20,2,0,0,4,4,1
