class_name,class_id,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Bin_9,Bin_10,Bin_11,Bin_12,Bin_13,Bin_14,Bin_15,Bin_16,Bin_17,Bin_18,Bin_19,Bin_20,Bin_21,Bin_22,Bin_23,Bin_24,Bin_25
parking_space,0,14,16,48,244,586,1648,4759,10974,16010,13363,8416,4983,2658,1052,398,226,96,36,0,0,0,0,4,4,1
parking_space,0,8,10,32,124,374,1078,3090,7591,13774,14239,10022,6921,4066,2290,1064,438,240,134,18,14,0,0,4,4,1
parking_space,0,2,2,8,18,42,186,600,1928,5842,13468,17434,12549,7828,3794,1114,334,198,134,36,10,0,0,4,4,1
parking_space,0,2,4,20,62,236,728,2068,5369,10728,12270,10586,8272,4892,3388,2652,2304,1150,568,184,44,0,0,4,4,1
parking_space,0,6,10,48,160,430,1242,3537,9080,15476,14624,9655,5265,2740,1414,824,478,276,184,72,6,0,0,4,4,1
parking_space,0,6,28,70,188,544,1580,4242,9401,14641,12148,7783,5562,3750,2790,1640,670,348,102,24,10,0,0,4,4,1
parking_space,0,6,22,38,128,448,1330,3266,7253,12583,15085,11698,6432,3886,2002,740,280,196,84,38,12,0,0,4,4,1
parking_space,0,6,6,24,70,220,704,1942,5148,9767,12898,12228,7750,5330,4130,2788,1606,584,246,68,6,6,0,4,4,1
parking_space,0,22,76,152,494,1228,3344,7524,12909,14369,11178,6693,3576,2074,944,466,262,144,64,4,4,0,0,4,4,1
parking_space,0,10,4,26,92,397,1280,3796,9286,13924,12910,9304,6202,4228,2360,1082,346,182,84,14,0,0,0,4,4,1
parking_space,0,4,12,22,89,246,746,2276,5880,10706,12143,10907,7946,5738,4060,2832,1158,466,224,66,6,0,0,4,4,1
parking_space,0,4,8,10,50,134,362,1194,3319,8616,14650,13962,8526,5998,3494,2094,1544,942,408,176,26,10,0,4,4,1
parking_space,0,8,22,12,70,266,645,2108,5344,12108,16233,11340,6786,4025,2574,1780,1164,560,254,186,42,0,0,4,4,1
parking_space,0,2,10,16,88,324,1016,3038,8222,15315,15218,9162,5799,3909,1912,806,316,228,112,20,10,4,0,4,4,1
parking_space,0,6,24,84,254,828,2273,5659,10512,12781,11204,8124,4924,3788,2600,1366,606,296,112,74,12,0,0,4,4,1
parking_space,0,12,38,107,294,778,2084,5550,10345,12706,11555,7790,4904,3834,2922,1596,564,296,118,34,0,0,0,4,4,1
parking_space,0,4,12,42,128,420,1310,3847,8926,13306,12149,8729,6486,4430,2828,1528,792,408,140,40,2,0,0,4,4,1
parking_space,0,2,2,0,18,46,154,504,1716,4797,11262,15690,11560,7796,5864,3504,1562,544,352,120,22,12,0,2,6,1
parking_space,0,14,16,60,236,830,2138,5948,11756,13829,10750,7610,5736,3630,1752,742,248,152,62,18,0,0,0,4,4,1
parking_space,0,6,10,14,84,172,504,1472,4205,9348,14232,12632,8060,4734,3362,2650,2086,1154,618,130,48,6,0,4,4,1
parking_space,0,12,12,50,146,346,1162,2920,6458,10215,11154,10884,8254,5198,3844,2584,1330,564,218,122,48,6,0,4,4,1
parking_space,0,4,16,36,138,430,1406,4390,10428,16883,13330,8470,5000,2640,1142,602,280,202,90,26,10,4,0,4,4,1
parking_space,0,12,30,66,266,710,1906,4866,10130,12854,11763,8564,5120,3858,2808,1608,542,272,108,44,0,0,0,4,4,1
parking_space,0,4,2,22,52,186,590,1662,4893,11676,16030,11926,8091,5263,3038,1204,342,206,208,120,10,2,0,4,4,1
parking_space,0,32,60,190,614,1968,5404,11517,14173,11546,7689,5360,3532,2082,770,322,184,50,34,0,0,0,0,4,4,1
parking_space,0,4,2,6,28,112,358,1289,3686,8324,12495,13943,10464,5828,4184,2710,1266,472,234,84,36,2,0,4,4,1
parking_space,0,12,40,126,350,914,2497,6346,12272,14711,11363,7860,4752,2300,1174,320,220,128,116,16,8,2,0,4,4,1
parking_space,0,2,12,28,128,406,1322,4293,9869,14289,12218,9220,5828,3880,2284,1112,438,126,50,22,0,0,0,4,4,1
parking_space,0,12,26,80,252,752,2396,5941,11580,12637,10365,7292,4952,3774,2744,1526,658,338,160,42,0,0,0,4,4,1
parking_space,0,2,4,14,32,128,326,1106,3182,7714,14210,14987,9942,4830,3146,2628,1786,1044,360,80,6,0,0,4,4,1
parking_space,0,6,18,46,130,386,1212,3248,7848,14125,14320,9377,6206,3749,2148,1308,700,284,172,170,68,6,0,4,4,1
parking_space,0,2,4,8,36,82,314,1054,3367,8977,15742,15840,10461,5486,2370,942,412,244,128,42,16,0,0,4,4,1
parking_space,0,4,18,48,211,518,1594,4416,9972,15605,13809,8984,5572,2920,1000,350,228,178,72,26,2,0,0,4,4,1
parking_space,0,10,24,60,154,570,1634,4250,9450,14309,12306,8269,5637,4056,2768,1214,364,198,212,34,6,2,0,4,4,1
parking_space,0,10,4,14,44,180,542,1550,4135,9185,13069,12680,9428,5748,4110,2648,1326,500,236,78,32,8,0,4,4,1
parking_space,0,2,2,6,28,76,356,1114,3329,8951,15974,14300,9181,6316,3398,1334,520,264,204,156,8,6,2,4,4,1
parking_space,0,8,8,26,102,366,1164,3283,7752,13928,13376,9442,6519,4517,3088,1166,282,230,174,88,6,2,0,4,4,1
parking_space,0,8,12,34,138,388,1166,3370,8203,14356,13590,9001,5839,3854,2798,1550,728,308,124,36,18,6,0,4,4,1
parking_space,0,6,21,82,212,734,2186,5990,12481,16504,12148,7765,4502,1794,658,224,110,64,34,12,0,0,0,4,4,1
parking_space,0,14,28,76,216,543,1654,4432,9754,14438,13500,9128,5202,3312,1830,752,318,178,128,10,10,4,0,4,4,1
parking_space,0,6,16,44,138,468,1358,3938,9654,16061,14086,8952,5308,3010,1444,626,258,106,46,8,0,0,0,4,4,1
parking_space,0,2,14,26,74,254,655,1904,5134,10420,13896,12818,8460,4804,3152,1992,1084,424,266,86,46,16,0,4,4,1
parking_space,0,12,26,68,308,840,2244,5750,11788,14524,11877,8074,4914,2880,1208,474,230,176,98,22,14,0,0,4,4,1
parking_space,0,4,10,54,184,492,1406,4182,9021,12608,12831,10171,6654,4092,1992,1000,496,164,98,44,24,0,0,4,4,1
parking_space,0,16,28,132,386,1102,3199,8230,15102,14728,9376,5905,3805,1840,782,418,238,158,58,16,6,2,0,4,4,1
parking_space,0,8,32,86,293,900,2432,6134,12067,14286,11228,7265,4492,2820,1796,918,434,220,82,22,12,0,0,4,4,1
parking_space,0,6,14,50,150,458,1274,3432,8372,14186,13881,9608,6380,3792,2348,888,312,192,136,34,10,4,0,4,4,1
parking_space,0,2,2,12,42,160,530,1504,4395,10339,16074,13610,9211,4946,2680,1176,374,214,196,46,14,0,0,4,4,1
parking_space,0,12,30,98,292,726,2458,6225,12328,15199,12080,7792,4429,2230,974,366,154,90,36,8,0,0,0,4,4,1
parking_space,0,8,18,82,182,578,1500,3816,8005,11278,12600,10626,7616,4704,2248,1068,510,330,220,68,48,18,4,4,4,1
parking_space,0,4,14,80,236,719,2254,5520,10497,13405,11352,8342,5436,3554,2258,1152,428,218,56,2,0,0,0,4,4,1
parking_space,0,2,2,6,21,62,220,836,2782,8000,16580,16826,10314,5402,2324,1068,554,270,164,68,18,6,2,4,4,1
parking_space,0,4,8,28,82,264,812,2368,6011,11046,12581,11159,7826,4434,3188,2636,1746,874,302,124,34,0,0,4,4,1
parking_space,0,2,4,10,38,94,390,1175,3403,8770,14966,13126,9478,6798,4233,1912,524,238,210,138,16,2,0,4,4,1
parking_space,0,4,6,56,138,425,1160,3290,8351,14250,13811,10072,6746,3826,1916,814,322,182,124,28,6,0,0,4,4,1
parking_space,0,6,16,56,160,498,1266,3613,8374,12526,11849,9277,6826,4922,3130,1754,598,276,162,150,66,2,0,4,4,1
parking_space,0,14,32,60,190,630,1807,5166,10671,13907,11388,8110,5352,3756,2512,1146,440,216,80,38,12,0,0,4,4,1
parking_space,0,4,10,34,122,288,778,2199,6020,12702,16063,11196,7153,4168,2406,1192,510,286,150,140,86,20,0,4,4,1
parking_space,0,6,8,60,160,500,1424,3747,8769,14762,13498,8390,5001,3524,2650,1710,734,244,170,128,40,2,0,4,4,1
parking_space,0,16,58,152,364,1044,3020,7102,12728,14220,9745,5390,3806,3374,2564,1488,402,48,4,2,0,0,0,4,4,1
parking_space,0,2,4,18,84,232,794,2200,5626,10324,12623,12084,9160,6254,3416,1308,632,338,232,134,54,8,0,4,4,1
parking_space,0,8,12,40,134,403,1159,3596,8302,14670,15030,10155,6110,2984,1586,702,286,222,106,18,4,0,0,4,4,1
parking_space,0,2,4,22,50,216,626,1912,5492,11794,16527,12325,7439,4102,2436,1292,602,276,168,158,78,6,0,4,4,1
parking_space,0,20,34,156,370,1057,2777,6798,12476,13522,9446,7462,5458,3497,1428,432,212,186,168,20,6,2,0,4,4,1
parking_space,0,14,42,170,410,1128,2965,6492,10720,11409,10499,8250,5724,3830,2160,852,392,230,154,36,36,12,2,4,4,1
parking_space,0,12,32,64,218,642,1982,4973,9991,12064,10318,8172,6063,4588,3242,1898,746,324,142,46,10,0,0,4,4,1
parking_space,0,12,28,97,289,916,2985,8268,14180,14450,9196,5428,4114,3386,1572,458,102,36,6,4,0,0,0,4,4,1
parking_space,0,10,20,76,170,546,1504,3891,8311,11758,12595,10114,5792,3704,2534,2040,1462,558,254,152,36,0,0,4,4,1
parking_space,0,2,8,14,40,164,398,1270,3746,9695,15816,13861,8132,5011,3068,1964,1216,600,256,180,76,10,0,4,4,1
parking_space,0,12,16,101,310,844,2406,5513,10052,11988,11355,8610,5704,4012,2340,1224,596,256,94,40,50,4,0,4,4,1
parking_space,0,2,6,22,60,246,646,2094,5291,9902,12173,11905,8996,5836,3558,2210,1342,648,334,186,50,18,2,4,4,1
parking_space,0,10,34,110,328,928,2398,6090,12374,15463,10976,6944,4510,2580,1372,622,292,194,152,110,38,2,0,4,4,1
parking_space,0,2,0,12,22,102,242,736,2300,6149,13518,16189,10580,5968,4007,2184,1634,1040,502,252,86,2,0,4,4,1
parking_space,0,10,12,38,100,401,1232,3250,7594,11930,12486,10540,7462,4790,2886,1420,696,382,154,92,44,6,2,4,4,1
parking_space,0,20,54,204,604,1889,5228,10693,13498,11396,7986,5501,3978,2494,1102,402,192,164,98,24,0,0,0,4,4,1
parking_space,0,4,0,10,76,154,444,1354,3715,9262,15212,13452,8241,5581,3400,2174,1312,580,246,212,96,2,0,4,4,1
parking_space,0,2,2,8,34,80,258,967,2556,6597,12796,15733,12630,7246,3520,1518,800,410,240,106,24,0,0,4,4,1
parking_space,0,12,42,130,514,1388,4125,9283,13830,11861,9396,6072,4174,2728,1328,348,138,88,52,18,0,0,0,4,4,1
parking_space,0,10,24,58,242,646,1792,4652,10134,13978,11488,7384,5651,4090,2864,1522,520,300,142,26,4,0,0,4,4,1
parking_space,0,2,12,22,96,310,1130,3379,8842,14290,13858,9632,5490,3960,2566,1270,424,204,40,0,0,0,0,4,4,1
parking_space,0,4,30,48,167,454,1238,3444,7850,13652,13002,8301,5565,3964,2894,2070,1212,816,564,138,82,32,0,4,4,1
parking_space,0,4,4,14,38,112,330,1345,3860,9999,16447,14770,7812,4530,3372,1972,626,188,78,26,0,0,0,4,4,1
parking_space,0,4,38,66,250,700,1963,5512,11822,16202,12330,6842,4276,2712,1534,784,286,130,50,18,8,0,0,4,4,1
parking_space,0,2,4,12,40,162,466,1374,4106,9581,13440,11832,8820,5544,3156,2466,2680,1248,448,120,24,2,0,4,4,1
parking_space,0,2,8,14,62,166,626,1888,4818,11124,16051,12123,7346,4479,2742,1800,1156,592,254,184,88,4,0,4,4,1
parking_space,0,2,12,24,78,322,848,2508,6516,12724,14188,10413,6837,4739,3406,1992,440,200,198,72,6,2,0,4,4,1
parking_space,0,4,20,94,196,638,1916,4916,10724,14742,12994,8413,5162,2856,1614,678,234,204,98,18,6,0,0,4,4,1
parking_space,0,14,24,82,200,496,1540,3847,7740,11179,12553,10206,6662,4664,2946,1554,762,550,374,88,28,18,0,4,4,1
parking_space,0,4,12,38,106,386,1256,3191,7781,11610,12335,10050,7144,5002,3240,1850,930,422,132,32,6,0,0,4,4,1
parking_space,0,4,14,36,114,282,1078,2806,7384,14105,15166,10212,5950,3864,2564,1362,422,116,36,12,0,0,0,4,4,1
parking_space,0,12,28,52,168,481,1322,3954,8850,14590,15480,10238,5340,2534,1298,576,284,194,110,12,4,0,0,4,4,1
parking_space,0,10,32,98,252,740,1914,4719,8973,12224,13178,9776,5709,3558,2334,1074,398,254,150,88,30,16,0,4,4,1
parking_space,0,10,20,84,246,557,1602,4202,9592,14277,12181,7874,5238,3368,2302,1628,1164,674,358,136,14,0,0,4,4,1
parking_space,0,18,36,110,266,930,2540,6382,11161,12350,10755,7911,5326,3942,2082,834,402,240,160,32,32,18,0,4,4,1
parking_space,0,4,12,72,202,566,1482,3988,8794,14051,12530,8828,5110,3580,2442,1764,1024,594,298,164,18,4,0,4,4,1
parking_space,0,4,14,40,128,421,1200,3695,9342,15808,14439,9722,5780,2712,1288,412,264,174,42,36,6,0,0,4,4,1
parking_space,0,8,22,52,142,446,1283,3616,8901,14328,14072,9846,5841,3334,2130,990,292,134,72,18,0,0,0,4,4,1
parking_space,0,8,22,54,202,560,1470,3962,8270,11533,12647,10287,6044,4266,2792,1858,1014,342,150,42,4,0,0,4,4,1
parking_space,0,6,8,19,112,254,852,2388,6318,13280,15394,10507,7138,4749,2730,1000,246,218,218,82,6,2,0,4,4,1
parking_space,0,4,8,38,128,368,1164,2902,7491,13564,14557,9163,5486,3898,2572,1736,1200,688,326,212,22,0,0,4,4,1
parking_space,0,6,6,24,52,182,498,1690,4391,9480,12626,12682,9676,6684,4324,1932,784,278,128,48,34,2,0,4,4,1
parking_space,0,14,42,130,308,855,2496,5982,12162,15643,11978,7631,4036,2308,974,482,232,154,86,14,0,0,0,4,4,1
parking_space,0,6,10,56,160,568,1811,4787,10682,13368,12372,8965,4944,3340,2206,1220,608,252,140,32,0,0,0,4,4,1
parking_space,0,10,14,56,141,584,1721,4867,10354,13594,11444,8434,5724,3836,2570,1294,544,228,92,20,0,0,0,4,4,1
parking_space,0,6,10,36,96,352,1136,3122,7906,13221,12641,9641,6022,3164,2760,2526,1866,802,174,38,8,0,0,4,4,1
parking_space,0,4,10,36,119,332,1002,3102,8440,14996,15403,9757,5754,3292,1828,936,354,86,58,18,0,0,0,4,4,1
parking_space,0,4,10,42,92,336,979,3125,7922,14418,14298,9590,6476,4341,2288,850,272,198,224,54,6,2,0,4,4,1
parking_space,0,12,8,44,124,362,1000,2885,7268,13378,14447,10155,6050,4144,3040,1702,686,144,64,14,0,0,0,4,4,1
parking_space,0,8,22,104,352,873,2584,6932,13410,15100,9675,6234,4581,2926,1530,666,296,166,42,16,6,4,0,4,4,1
parking_space,0,4,6,6,92,190,598,2205,5894,12716,15606,10270,6346,4768,3378,2066,944,332,94,12,0,0,0,4,4,1
parking_space,0,10,34,108,370,1151,3368,8620,13691,13093,9642,5888,3914,2656,1760,856,270,80,16,0,0,0,0,4,4,1
parking_space,0,12,18,62,228,574,1564,4188,8579,13979,14069,8810,4594,2986,2062,1574,1194,740,216,74,4,0,0,4,4,1
parking_space,0,2,2,16,44,130,437,1346,3978,9730,15694,13592,9334,5396,3174,1642,498,272,166,54,16,4,0,4,4,1
parking_space,0,4,0,10,24,176,525,1516,4534,9770,13252,12174,9224,6178,4432,2262,736,362,220,72,42,12,2,4,4,1
parking_space,0,2,0,14,54,134,466,1560,4235,10754,16061,13318,9002,5315,2724,1078,366,202,154,70,14,4,0,4,4,1
parking_space,0,8,28,56,148,486,1398,3768,8902,15147,13420,8612,5198,3619,2351,1232,564,246,166,102,60,16,0,4,4,1
parking_space,0,4,44,104,260,802,1995,5428,10955,15153,13920,8386,4218,2164,1048,518,248,182,88,8,2,0,0,4,4,1
parking_space,0,8,14,46,169,664,1986,5478,11864,14542,11388,7046,4510,3414,2508,1132,452,166,102,34,4,0,0,4,4,1
parking_space,0,8,18,46,124,376,1140,3044,7525,13208,13409,9216,6079,4574,3188,2040,994,374,136,22,6,0,0,4,4,1
parking_space,0,6,26,116,338,1102,2942,7231,12138,12772,10700,6878,4208,2980,2018,1096,556,248,148,24,0,0,0,4,4,1
parking_space,0,12,18,66,202,574,1782,4935,10234,13397,11411,7976,5178,3638,2848,1840,924,304,144,28,12,2,2,2,4,3
parking_space,0,8,24,58,184,628,1675,4172,8496,11762,10705,8688,6675,4618,3338,2296,1306,572,218,66,32,6,0,4,4,1
parking_space,0,4,4,36,70,292,888,2738,7136,13583,15134,10490,6342,3968,2562,1338,648,216,60,18,0,0,0,4,4,1
parking_space,0,2,10,24,89,252,760,2134,5457,10579,13256,12204,8726,4426,2948,2220,1424,692,202,98,24,0,0,4,4,1
parking_space,0,14,34,102,328,820,2502,6418,13164,15526,9915,6482,4458,2950,1590,650,296,162,82,18,12,4,0,4,4,1
parking_space,0,22,54,174,552,1641,4699,9796,13550,12212,8811,5382,3858,2496,1462,498,222,62,36,0,0,0,0,4,4,1
parking_space,0,6,14,36,90,308,1010,2832,7096,13212,15078,11017,7046,4072,2108,900,304,206,146,32,12,2,0,4,4,1
parking_space,0,4,4,38,88,325,892,2524,6552,12130,14706,12023,6953,4066,2550,1488,732,352,64,30,6,0,0,4,4,1
parking_space,0,6,36,106,320,962,2646,6573,11498,12838,10406,7220,5126,3834,2244,1192,344,130,42,4,0,0,0,4,4,1
parking_space,0,10,18,96,268,926,2411,6631,13234,15624,10702,7210,4263,2242,840,520,246,164,86,20,12,4,0,4,4,1
parking_space,0,6,10,24,118,358,914,2484,6376,11620,14326,12132,7799,4570,2634,1244,456,272,134,40,6,4,0,4,4,1
parking_space,0,2,2,20,56,214,658,1898,5177,11541,15372,12182,7733,4076,2850,1998,1120,428,174,24,2,0,0,4,4,1
parking_space,0,6,10,38,114,322,1150,3107,7330,11594,11793,10112,6787,4218,3000,2506,1860,1018,402,140,20,0,0,4,4,1
parking_space,0,12,22,68,264,612,1792,4680,9687,14327,14226,9635,5146,2750,1212,548,260,188,76,16,6,0,0,4,4,1
parking_space,0,2,2,16,11,78,210,738,2180,5974,12137,15423,12608,7774,4144,2384,1110,446,234,42,12,2,0,4,4,1
parking_space,0,12,22,42,118,388,1120,3008,7101,12504,13522,11306,8279,4148,2139,880,414,212,138,124,42,8,0,4,4,1
parking_space,0,6,8,46,128,392,1166,3182,8021,14252,14580,9864,6150,3600,2296,1162,388,126,84,56,20,0,0,4,4,1
parking_space,0,2,16,38,128,356,1201,3444,8360,14286,14888,9070,5312,3888,2722,1176,400,188,44,4,4,0,0,4,4,1
parking_space,0,6,6,44,132,336,1074,3231,8039,14984,13836,9905,6488,3910,2108,792,286,226,96,20,8,0,0,4,4,1
parking_space,0,4,14,36,106,342,989,2488,6656,13036,15638,10244,6169,3869,2480,1594,970,468,230,148,46,0,0,4,4,1
parking_space,0,2,4,18,34,134,402,1546,4564,11874,17922,12861,8070,4180,2108,900,472,252,120,44,14,6,0,4,4,1
parking_space,0,6,6,32,89,226,692,2086,5808,11396,13938,10523,8140,5622,3206,2119,952,290,174,126,74,22,0,4,4,1
parking_space,0,6,12,26,66,190,580,1894,4993,10861,14622,13020,8607,5010,3080,1556,564,226,146,54,12,2,0,4,4,1
parking_space,0,12,12,52,216,600,1544,4035,8664,12448,11611,9092,6582,4455,2950,1630,876,482,158,60,38,10,0,4,4,1
parking_space,0,14,34,94,328,1046,2962,6844,11841,12894,9851,6585,4786,3300,2372,1470,662,324,86,34,0,0,0,4,4,1
parking_space,0,8,22,75,166,384,1166,3256,7740,13608,14505,10319,5846,3768,2356,1314,610,286,82,14,2,0,0,4,4,1
parking_space,0,12,32,76,238,680,1970,5512,12504,16115,11580,7095,4463,2694,1408,596,264,180,78,14,12,4,0,4,4,1
parking_space,0,8,10,30,126,432,1144,3360,7873,13650,13853,10156,6946,3855,2116,1072,496,184,134,50,32,0,0,4,4,1
parking_space,0,12,18,74,240,760,2090,5562,11339,15817,11355,6752,4480,3166,2250,1078,346,120,60,8,0,0,0,4,4,1
parking_space,0,8,10,42,136,440,1407,3592,7762,12352,13136,10930,7322,4244,2360,914,380,208,152,90,36,6,0,4,4,1
parking_space,0,2,0,12,30,82,264,738,2212,6169,13271,16476,12378,7973,3226,1280,666,322,240,134,48,4,0,4,4,1
parking_space,0,2,8,24,102,302,982,2886,7670,13131,13726,9300,6482,4192,3114,2268,872,348,94,24,0,0,0,4,4,1
parking_space,0,2,2,22,36,116,392,1184,3156,8392,15182,14238,8792,5775,3068,2530,1646,544,174,154,100,22,0,4,4,1
parking_space,0,2,8,14,58,270,631,1972,5245,10208,11855,11540,8798,5604,3786,2414,1540,814,436,220,94,14,4,2,4,3
parking_space,0,6,24,100,320,818,2606,7199,13892,16246,10160,6248,4010,2360,878,404,168,54,34,0,0,0,0,4,4,1
parking_space,0,10,20,52,186,606,1845,4930,10243,13782,12449,7396,4546,3608,2784,2000,844,186,38,2,0,0,0,4,4,1
parking_space,0,2,4,22,64,202,674,1954,5708,10784,12967,11188,8368,5370,3712,2484,1256,460,226,76,6,0,0,4,4,1
parking_space,0,3,0,0,6,30,90,284,960,3108,8964,17076,14832,8992,5436,3160,1466,522,264,166,128,40,0,4,4,1
parking_space,0,10,12,82,205,750,2126,5992,13498,17523,11242,6096,4193,2490,990,186,84,40,8,0,0,0,0,4,4,1
parking_space,0,2,4,16,46,120,386,1252,3492,8645,14346,13760,8845,5515,3290,2138,1684,1170,512,230,74,0,0,4,4,1
parking_space,0,10,34,98,298,728,2086,5252,11107,13835,11175,7430,4818,3566,2462,1492,700,302,94,40,0,0,0,4,4,1
parking_space,0,4,8,6,28,105,398,1168,3604,8658,14420,15432,10030,5352,2790,1756,1116,424,178,44,4,2,0,4,4,1
parking_space,0,4,12,48,130,416,1273,3616,8681,13384,12378,9134,6661,4664,2904,1234,540,280,94,56,16,2,0,4,4,1
parking_space,0,4,6,16,36,130,374,1129,3606,9251,16228,14103,8522,5082,2982,1896,1122,512,264,194,68,2,0,4,4,1
parking_space,0,6,8,24,106,278,830,2359,6523,13484,15249,11742,7156,4062,2164,822,316,196,148,38,12,4,0,4,4,1
parking_space,0,10,16,68,210,614,1912,5155,11606,15730,13093,8719,4740,1984,854,406,258,102,34,16,0,0,0,4,4,1
parking_space,0,4,15,56,168,647,1770,4826,10176,13940,12329,9200,5996,3600,1672,542,268,176,102,38,2,0,0,4,4,1
parking_space,0,4,6,26,58,204,655,2008,5122,10586,12911,10401,7942,5588,4118,3160,1764,692,228,52,2,0,0,4,4,1
parking_space,0,4,18,54,182,568,1682,4610,11574,16843,12946,8203,4601,2146,942,558,298,154,104,22,14,4,0,4,4,1
